State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude,Location OF GP,Phase,
BIHAR,10,VAISHALI,220,JANDAHA,2143,ARNIYA,99332,25.7039,85.545417,ARNIYA,1,
BIHAR,10,VAISHALI,220,JANDAHA,2143,BAHSI SAIDPUR,99333,25.729467,85.421517,BAHSI SAIDPUR,1,
BIHAR,10,VAISHALI,220,JANDAHA,2143,BASANTPUR,99334,25.721983,85.438183,BASANTPUR,1,
BIHAR,10,VAISHALI,220,JANDAHA,2143,BORHAN URF RASULPUR GAUS,99335,25.745917,85.42815,BORHAN URF RASULPUR GAUS,1,
BIHAR,10,VAISHALI,220,JANDAHA,2143,CHAND SARAI,99336,25.7169,85.58275,CHAND SARAI,1,
BIHAR,10,VAISHALI,220,JANDAHA,2143,DIH BUCHAULI,99337,25.737333,85.5757,DIH BUCHAULI,1,
BIHAR,10,VAISHALI,220,JANDAHA,2143,HARPRASAD,99338,25.710533,85.587517,HARPRASAD,1,
BIHAR,10,VAISHALI,220,JANDAHA,2143,HAZRAT JANDAHA,99339,25.7122,85.535333,HAZRAT JANDAHA,1,
BIHAR,10,VAISHALI,220,JANDAHA,2143,KHOPI,99340,25.732833,85.461483,KHOPI,1,
BIHAR,10,VAISHALI,220,JANDAHA,2143,LAXMIPUR BARHBATTA,99341,25.74835,85.460733,LAXMIPUR BARHBATTA,1,
BIHAR,10,VAISHALI,220,JANDAHA,2143,LOMA,99342,25.748433,85.515533,LOMA,1,
BIHAR,10,VAISHALI,220,JANDAHA,2143,MAHIPURA,99343,25.7304,85.603533,MAHIPURA,1,
BIHAR,10,VAISHALI,220,JANDAHA,2143,MAHISAUR,99344,25.722667,85.578667,MAHISAUR,1,
BIHAR,10,VAISHALI,220,JANDAHA,2143,MANSINGHPUR BIJHRAULI,99345,25.747783,85.510017,MANSINGHPUR BIJHRAULI,1,
BIHAR,10,VAISHALI,220,JANDAHA,2143,MOHIUDDINPUR GARAHI,99346,25.70575,85.420317,MOHIUDDINPUR GARAHI,1,
BIHAR,10,VAISHALI,220,JANDAHA,2143,MUKUNDPUR BHATH,99347,25.699317,85.468333,MUKUNDPUR BHATH,1,
BIHAR,10,VAISHALI,220,JANDAHA,2143,NARI KHURD,99348,25.7786,85.499283,NARI KHURD,1,
BIHAR,10,VAISHALI,220,JANDAHA,2143,PEERAPUR,99349,25.737167,85.53555,PEERAPUR,1,
BIHAR,10,VAISHALI,220,JANDAHA,2143,RASULPUR PURSHOTTAM,99350,25.725267,85.49895,RASULPUR PURSHOTTAM,1,
BIHAR,10,VAISHALI,220,JANDAHA,2143,SAID MOHAMMAD URF SALHA,99351,25.71525,85.510033,SAID MOHAMMAD URF SALHA,1,
BIHAR,10,VAISHALI,220,JANDAHA,2143,SOHRATHI,99352,25.741633,85.60845,SOHRATHI,1,
BIHAR,10,VAISHALI,220,JANDAHA,2143,VISHUNPUR BEDAULIYA,99353,25.722283,85.4955,VISHUNPUR BEDAULIYA,1,
BIHAR,10,VAISHALI,220,LALGANJ,2144,ANAWARPUR,99354,25.81395,85.23695,ANAWARPUR,1,
BIHAR,10,VAISHALI,220,LALGANJ,2144,BASANTA JAHANABAD,99356,25.824833,85.1779,BASANTA JAHANABAD,1,
BIHAR,10,VAISHALI,220,LALGANJ,2144,BHAUTAULI BHAGWAN,99357,25.812422,85.212831,BHAUTAULI BHAGWAN,1,
BIHAR,10,VAISHALI,220,LALGANJ,2144,GHATARO CHATURBHUJ MIDDLE,99358,25.837446,85.172303,GHATARO CHATURBHUJ MIDDLE,1,
BIHAR,10,VAISHALI,220,LALGANJ,2144,GHATARO CHATURBHUJ SOUTH,99359,25.80995,85.192367,GHATARO CHATURBHUJ SOUTH,1,
BIHAR,10,VAISHALI,220,LALGANJ,2144,GURMIYA,99360,25.821917,85.234783,GURMIYA,1,
BIHAR,10,VAISHALI,220,LALGANJ,2144,JALALPUR,99361,25.8649,85.1507,JALALPUR,1,
BIHAR,10,VAISHALI,220,LALGANJ,2144,KARATAHA BUZURG,99362,25.824867,85.201283,KARATAHA BUZURG,1,
BIHAR,10,VAISHALI,220,LALGANJ,2144,KHARAUNA,99363,25.888067,85.173033,KHARAUNA,1,
BIHAR,10,VAISHALI,220,LALGANJ,2144,LAXMI NARAYANPUR,99364,25.8551,85.20285,LAXMI NARAYANPUR,1,
BIHAR,10,VAISHALI,220,LALGANJ,2144,PAURA MADAN SINGH,99365,25.792269,85.233944,PAURA MADAN SINGH,1,
BIHAR,10,VAISHALI,220,LALGANJ,2144,PURAINIA,99366,25.885,85.2153,PURAINIA,1,
BIHAR,10,VAISHALI,220,LALGANJ,2144,PURAN TAND,99367,25.895533,85.2407,PURAN TAND,1,
BIHAR,10,VAISHALI,220,LALGANJ,2144,PURKHAULI,99368,25.88815,85.173083,PURKHAULI,1,
BIHAR,10,VAISHALI,220,LALGANJ,2144,SARARIA,99370,25.902933,85.135367,SARARIA,1,
BIHAR,10,VAISHALI,220,LALGANJ,2144,SHITAL BHAKURAHAR,99372,25.8118,85.248283,SHITAL BHAKURAHAR,1,
BIHAR,10,VAISHALI,220,LALGANJ,2144,SIRSA BIRAN,99373,25.839683,85.237917,SIRSA BIRAN,1,
BIHAR,10,VAISHALI,220,LALGANJ,2144,YUSUFPUR,99374,25.887083,85.141583,YUSUFPUR,1,
BIHAR,10,VAISHALI,220,MAHNAR,2145,ALIPUR HATTA,99375,25.593083,85.517083,ALIPUR HATTA,1,
BIHAR,10,VAISHALI,220,MAHNAR,2145,BASUDEVPUR CHANDEL,99376,25.656233,85.55445,BASUDEVPUR CHANDEL,1,
BIHAR,10,VAISHALI,220,MAHNAR,2145,CHAMARHARA,99377,25.651517,85.50705,CHAMARHARA,1,
BIHAR,10,VAISHALI,220,MAHNAR,2145,DEDHPURA,99378,25.684017,85.52485,DEDHPURA,1,
BIHAR,10,VAISHALI,220,MAHNAR,2145,GORIGAMA,99379,25.651483,85.50705,GORIGAMA,1,
BIHAR,10,VAISHALI,220,MAHNAR,2145,HASANPUR NORTH,99380,25.595383,85.5211,HASANPUR NORTH,1,
BIHAR,10,VAISHALI,220,MAHNAR,2145,HASANPUR SOUTH,99381,25.59465,85.51975,HASANPUR SOUTH,1,
BIHAR,10,VAISHALI,220,MAHNAR,2145,KARNAUTI,99382,25.678333,85.55435,KARNAUTI,1,
BIHAR,10,VAISHALI,220,MAHNAR,2145,LAVAPUR MAHNAR,99383,25.600883,85.513867,LAVAPUR MAHNAR,1,
BIHAR,10,VAISHALI,220,MAHNAR,2145,LAVAPUR NARAYAN,99384,25.600917,85.51385,LAVAPUR NARAYAN,1,
BIHAR,10,VAISHALI,220,MAHNAR,2145,MAHINDWARA,99385,25.696717,85.539833,MAHINDWARA,1,
BIHAR,10,VAISHALI,220,MAHNAR,2145,MOHMADPUR,99386,25.667383,85.5269,MOHMADPUR,1,
BIHAR,10,VAISHALI,220,MAHNAR,2145,PAHARPUR VISHUNPUR,99387,25.621383,85.514167,PAHARPUR VISHUNPUR,1,
BIHAR,10,VAISHALI,220,MAHNAR,2145,SARMASTPUR,99388,25.6775,85.543433,SARMASTPUR,1,
BIHAR,10,VAISHALI,220,MAHUA,2146,BHADWAS,99389,25.751093,85.38983,BHADWAS,1,
BIHAR,10,VAISHALI,220,MAHUA,2146,FATAHPUR PAKRI,99390,25.819833,85.366367,FATAHPUR PAKRI,1,
BIHAR,10,VAISHALI,220,MAHUA,2146,FULWARIA,99391,25.791333,85.3822,FULWARIA,1,
BIHAR,10,VAISHALI,220,MAHUA,2146,GAUSPUR CHAKMAZAHID,99392,25.788383,85.40495,GAUSPUR CHAKMAZAHID,1,
BIHAR,10,VAISHALI,220,MAHUA,2146,GOVINDPUR,99393,25.79376,85.464891,GOVINDPUR,1,
BIHAR,10,VAISHALI,220,MAHUA,2146,HASANPUR OSTI,99394,25.778767,85.399933,HASANPUR OSTI,1,
BIHAR,10,VAISHALI,220,MAHUA,2146,JAHANGIRPUR SALKHANNI,99395,25.832983,85.47025,JAHANGIRPUR SALKHANNI,1,
BIHAR,10,VAISHALI,220,MAHUA,2146,JALALPUR GANGTI,99396,25.86685,85.385267,JALALPUR GANGTI,1,
BIHAR,10,VAISHALI,220,MAHUA,2146,LAXMI NARAYANPUR,99397,25.74055,85.4114,LAXMI NARAYANPUR,1,
BIHAR,10,VAISHALI,220,MAHUA,2146,MAHUA MUKUNDPUR,99398,25.802467,85.4005,MAHUA MUKUNDPUR,1,
BIHAR,10,VAISHALI,220,MAHUA,2146,MAHUA SINGHRAI,99399,25.813333,85.405683,MAHUA SINGHRAI,1,
BIHAR,10,VAISHALI,220,MAHUA,2146,MANGURAHI,99400,25.8442,85.407933,MANGURAHI,1,
BIHAR,10,VAISHALI,220,MAHUA,2146,MIRZA NAGAR,99401,25.7724,85.381217,MIRZA NAGAR,1,
BIHAR,10,VAISHALI,220,MAHUA,2146,RAMPUR CHANDRABHAN URF DAGRU,99402,25.78875,85.450733,RAMPUR CHANDRABHAN URF DAGRU,1,
BIHAR,10,VAISHALI,220,MAHUA,2146,RASALPUR URF MADHAUL,99403,25.831283,85.379083,RASALPUR URF MADHAUL,1,
BIHAR,10,VAISHALI,220,MAHUA,2146,RASULPUR MOBARAK,99404,25.787067,85.418167,RASULPUR MOBARAK,1,
BIHAR,10,VAISHALI,220,MAHUA,2146,SAMASPURA,99405,25.809933,85.43305,SAMASPURA,1,
BIHAR,10,VAISHALI,220,MAHUA,2146,SHERPUR CHATWARA,99406,25.803117,85.427267,SHERPUR CHATWARA,1,
BIHAR,10,VAISHALI,220,MAHUA,2146,SHERPUR MANIKPUR,99407,25.773567,85.443,SHERPUR MANIKPUR,1,
BIHAR,10,VAISHALI,220,MAHUA,2146,SINGHARA NORTH,99408,25.7955,85.456833,SINGHARA NORTH,1,
BIHAR,10,VAISHALI,220,MAHUA,2146,SINGHARA SOUTH,99409,25.777983,85.464283,SINGHARA SOUTH,1,
BIHAR,10,VAISHALI,220,MAHUA,2146,SUPAUL TARIA,99410,25.843683,85.42755,SUPAUL TARIA,1,
BIHAR,10,VAISHALI,220,MAHUA,2146,TAJPUR BUZURG,99411,25.770833,85.367517,TAJPUR BUZURG,1,
BIHAR,10,VAISHALI,220,MAHUA,2146,VISHUNPUR HIRARAM URF PAHARPUR,99412,25.812883,85.3743,VISHUNPUR HIRARAM URF PAHARPUR,1,
BIHAR,10,VAISHALI,220,PATEDHI BELSAR,2147,BELSAR,99413,25.974317,85.23225,BELSAR,1,
BIHAR,10,VAISHALI,220,PATEDHI BELSAR,2147,CHAK GULAMUDDIN,99414,25.9458,85.250083,CHAK GULAMUDDIN,1,
BIHAR,10,VAISHALI,220,PATEDHI BELSAR,2147,JARANG RAMPUR,99415,25.925283,85.237267,JARANG RAMPUR,1,
BIHAR,10,VAISHALI,220,PATEDHI BELSAR,2147,KARNEZI,99416,25.963483,85.210117,KARNEZI,1,
BIHAR,10,VAISHALI,220,PATEDHI BELSAR,2147,MANORA,99417,25.963912,85.254491,MANORA,1,
BIHAR,10,VAISHALI,220,PATEDHI BELSAR,2147,NAGWA,99419,26.006283,85.254767,NAGWA,1,
BIHAR,10,VAISHALI,220,PATEDHI BELSAR,2147,SAINE,99420,25.993467,85.195583,SAINE,1,
BIHAR,10,VAISHALI,220,PATEDHI BELSAR,2147,SORHATTHA,99421,25.984617,85.239533,SORHATTHA,1,
BIHAR,10,VAISHALI,220,PATEPUR,2148,AGRAIL KHURDH,99422,25.907517,85.582867,AGRAIL KHURDH,1,
BIHAR,10,VAISHALI,220,PATEPUR,2148,ALINAGAR LEVDHAN,99423,25.881783,85.61115,ALINAGAR LEVDHAN,1,
BIHAR,10,VAISHALI,220,PATEPUR,2148,AWABAKARPUR KOAHI,99424,25.851217,85.548583,AWABAKARPUR KOAHI,1,
BIHAR,10,VAISHALI,220,PATEPUR,2148,AZIZPUR CHANDE,99425,25.79925,85.594617,AZIZPUR CHANDE,1,
BIHAR,10,VAISHALI,220,PATEPUR,2148,BAHUARA,99426,25.847733,85.596033,BAHUARA,1,
BIHAR,10,VAISHALI,220,PATEPUR,2148,BAKADH,99427,25.81825,85.606483,BAKADH,1,
BIHAR,10,VAISHALI,220,PATEPUR,2148,BALIGAON,99428,25.888083,85.57765,BALIGAON,1,
BIHAR,10,VAISHALI,220,PATEPUR,2148,BARDIHA TURKI,99429,25.827,85.547333,BARDIHA TURKI,1,
BIHAR,10,VAISHALI,220,PATEPUR,2148,BELA DARGAH,99430,25.915967,85.612217,BELA DARGAH,1,
BIHAR,10,VAISHALI,220,PATEPUR,2148,BHAIROKHARA,99431,25.915283,85.465033,BHAIROKHARA,1,
BIHAR,10,VAISHALI,220,PATEPUR,2148,CHAKJADO,99432,25.910367,85.616583,CHAKJADO,1,
BIHAR,10,VAISHALI,220,PATEPUR,2148,CHANDPUR FATAH,99433,25.90755,85.476883,CHANDPUR FATAH,1,
BIHAR,10,VAISHALI,220,PATEPUR,2148,DABHAICH,99434,25.824983,85.505417,DABHAICH,1,
BIHAR,10,VAISHALI,220,PATEPUR,2148,DADHUA,99435,25.89025,85.49135,DADHUA,1,
BIHAR,10,VAISHALI,220,PATEPUR,2148,GOVINDPUR BELA,99436,25.900733,85.549317,GOVINDPUR BELA,1,
BIHAR,10,VAISHALI,220,PATEPUR,2148,HARLOCHANPUR SUKKI,99437,25.89985,85.498417,HARLOCHANPUR SUKKI,1,
BIHAR,10,VAISHALI,220,PATEPUR,2148,KHESRAHI,99438,25.883117,85.528233,KHESRAHI,1,
BIHAR,10,VAISHALI,220,PATEPUR,2148,KHOYAJPUR BASTI,99439,25.87185,85.5712,KHOYAJPUR BASTI,1,
BIHAR,10,VAISHALI,220,PATEPUR,2148,LADHO,99440,25.899383,85.533967,LADHO,1,
BIHAR,10,VAISHALI,220,PATEPUR,2148,MAHTHI DHRAMCHAND,99441,25.789267,85.509283,MAHTHI DHRAMCHAND,1,
BIHAR,10,VAISHALI,220,PATEPUR,2148,MALPUR,99442,25.845867,85.574583,MALPUR,1,
BIHAR,10,VAISHALI,220,PATEPUR,2148,MANDAI DIH,99443,25.8426,85.500517,MANDAI DIH,1,
BIHAR,10,VAISHALI,220,PATEPUR,2148,MARUI,99444,25.780667,85.60455,MARUI,1,
BIHAR,10,VAISHALI,220,PATEPUR,2148,MAUDAH BUZURG,99445,25.866633,85.4816,MAUDAH BUZURG,1,
BIHAR,10,VAISHALI,220,PATEPUR,2148,MAUDAH CHATUR,99446,25.858517,85.465683,MAUDAH CHATUR,1,
BIHAR,10,VAISHALI,220,PATEPUR,2148,NILO RUKUNDPUR,99447,25.814317,85.514833,NILO RUKUNDPUR,1,
BIHAR,10,VAISHALI,220,PATEPUR,2148,NIRPUR,99448,25.848617,85.556367,NIRPUR,1,
BIHAR,10,VAISHALI,220,PATEPUR,2148,RAGHOPUR NARSANDA,99449,25.837217,85.563767,RAGHOPUR NARSANDA,1,
BIHAR,10,VAISHALI,220,PATEPUR,2148,SAIDPUR DUMRA,99450,25.862333,85.510567,SAIDPUR DUMRA,1,
BIHAR,10,VAISHALI,220,PATEPUR,2148,SIMARWARA,99451,25.85295,85.501267,SIMARWARA,1,
BIHAR,10,VAISHALI,220,PATEPUR,2148,TEKNARI,99452,25.87925,85.501083,TEKNARI,1,
BIHAR,10,VAISHALI,220,PATEPUR,2148,TISIOUTA DHARAMPUR,99453,25.795817,85.50715,TISIOUTA DHARAMPUR,1,
BIHAR,10,VAISHALI,220,RAJAPAKAR,2150,BAIKUNTH PUR,99474,25.7208,85.348517,BAIKUNTH PUR,1,
BIHAR,10,VAISHALI,220,RAJAPAKAR,2150,BAKARPUR,99475,25.689467,85.372617,BAKARPUR,1,
BIHAR,10,VAISHALI,220,RAJAPAKAR,2150,BAKHRI BARAI,99476,25.725333,85.371933,BAKHRI BARAI,1,
BIHAR,10,VAISHALI,220,RAJAPAKAR,2150,BERAI,99477,25.763983,85.29215,BERAI,1,
BIHAR,10,VAISHALI,220,RAJAPAKAR,2150,BHALUI,99478,25.735183,85.35325,BHALUI,1,
BIHAR,10,VAISHALI,220,RAJAPAKAR,2150,JAFARPATTI,99479,25.706433,85.38735,JAFARPATTI,1,
BIHAR,10,VAISHALI,220,RAJAPAKAR,2150,LAGURAO VILNUPUR,99480,25.766517,85.336583,LAGURAO VILNUPUR,1,
BIHAR,10,VAISHALI,220,RAJAPAKAR,2150,MIRPUR PATADH,99481,25.775083,85.32015,MIRPUR PATADH,1,
BIHAR,10,VAISHALI,220,RAJAPAKAR,2150,NARAYANPUR BUZURG,99482,25.747717,85.314683,NARAYANPUR BUZURG,1,
BIHAR,10,VAISHALI,220,RAJAPAKAR,2150,RAJAPAKAR NORTH,99483,25.7425,85.35065,RAJAPAKAR NORTH,1,
BIHAR,10,VAISHALI,220,RAJAPAKAR,2150,RAJAPAKAR SOUTH,99484,25.73625,85.330783,RAJAPAKAR SOUTH,1,
BIHAR,10,VAISHALI,220,RAJAPAKAR,2150,RAMPUR RATNAKAR,99485,25.78185,85.30595,RAMPUR RATNAKAR,1,
BIHAR,10,VAISHALI,220,RAJAPAKAR,2150,VISHUNPUR BALBHDRA URF GAUSPUR,99486,25.713467,85.365983,VISHUNPUR BALBHDRA URF GAUSPUR,1,
BIHAR,10,VAISHALI,220,SAHDEI BUZURG,2151,BAJITPUR CHAK KASTURI,99487,25.651452,85.445582,BAJITPUR CHAK KASTURI,1,
BIHAR,10,VAISHALI,220,SAHDEI BUZURG,2151,CHAK JAMAL,99488,25.662283,85.442467,CHAK JAMAL,1,
BIHAR,10,VAISHALI,220,SAHDEI BUZURG,2151,CHAKFAIZ,99489,25.645717,85.476433,CHAKFAIZ,1,
BIHAR,10,VAISHALI,220,SAHDEI BUZURG,2151,MAZROHI URF SAHARIA,99490,25.68095,85.451233,MAZROHI URF SAHARIA,1,
BIHAR,10,VAISHALI,220,SAHDEI BUZURG,2151,MURAUATPUR,99491,25.62885,85.47725,MURAUATPUR,1,
BIHAR,10,VAISHALI,220,SAHDEI BUZURG,2151,NAYA GAON WEST,99492,25.621833,85.449583,NAYA GAON WEST,1,
BIHAR,10,VAISHALI,220,SAHDEI BUZURG,2151,NAYAGAON EAST,99493,25.628217,85.45415,NAYAGAON EAST,1,
BIHAR,10,VAISHALI,220,SAHDEI BUZURG,2151,POHIYAR BUZURG,99494,25.698117,85.49105,POHIYAR BUZURG,1,
BIHAR,10,VAISHALI,220,SAHDEI BUZURG,2151,SAHDEI BUZURG,99495,25.66945,85.455267,SAHDEI BUZURG,1,
BIHAR,10,VAISHALI,220,SAHDEI BUZURG,2151,SALHA,99496,25.700717,85.510733,SALHA,1,
BIHAR,10,VAISHALI,220,SAHDEI BUZURG,2151,SULTANPUR,99497,25.617317,85.466167,SULTANPUR,1,
BIHAR,10,VAISHALI,220,VAISHALI,2152,ABULHASANPUR,99498,25.918633,85.1898,ABULHASANPUR,1,
BIHAR,10,VAISHALI,220,VAISHALI,2152,AMRITPUR,99499,25.915267,85.1486,AMRITPUR,1,
BIHAR,10,VAISHALI,220,VAISHALI,2152,BHAGWANPUR RATTI,99500,25.940917,85.1375,BHAGWANPUR RATTI,1,
BIHAR,10,VAISHALI,220,VAISHALI,2152,BHAGWATPUR,99501,25.996117,85.108567,BHAGWATPUR,1,
BIHAR,10,VAISHALI,220,VAISHALI,2152,CHAK ALAHDAD,99502,25.93955,85.085267,CHAK ALAHDAD,1,
BIHAR,10,VAISHALI,220,VAISHALI,2152,CHINTAMANIPUR,99503,25.9528,85.198867,CHINTAMANIPUR,1,
BIHAR,10,VAISHALI,220,VAISHALI,2152,DAUDNAGAR,99504,25.976283,85.117117,DAUDNAGAR,1,
BIHAR,10,VAISHALI,220,VAISHALI,2152,JATKAULI,99505,25.981317,85.182667,JATKAULI,1,
BIHAR,10,VAISHALI,220,VAISHALI,2152,MADARNA,99506,25.950567,85.182617,MADARNA,1,
BIHAR,10,VAISHALI,220,VAISHALI,2152,MAJHAULI,99507,25.92465,85.22745,MAJHAULI,1,
BIHAR,10,VAISHALI,220,VAISHALI,2152,MATAIYA,99508,25.9368,85.190717,MATAIYA,1,
BIHAR,10,VAISHALI,220,VAISHALI,2152,MOHAMMADPUR,99509,25.935833,85.157183,MOHAMMADPUR,1,
BIHAR,10,VAISHALI,220,VAISHALI,2152,PHULAD,99510,25.959633,85.079183,PHULAD,1,
BIHAR,10,VAISHALI,220,VAISHALI,2152,RAHIMPUR,99511,25.966968,85.153114,RAHIMPUR,1,
BIHAR,10,VAISHALI,220,VAISHALI,2152,SALEMPUR,99512,25.932833,85.112283,SALEMPUR,1,
BIHAR,10,VAISHALI,220,VAISHALI,2152,VAISHALI,99513,25.974117,85.133667,VAISHALI,1,
BIHAR,10,SARAN,219,AMNOUR,2059,AMNOUR HARNARAYAN,100497,25.978,84.93,AMNOUR HARNARAYAN,1,
BIHAR,10,SARAN,219,AMNOUR,2059,AMNOUR KALYAN,100498,25.984356,84.935858,AMNOUR KALYAN,1,
BIHAR,10,SARAN,219,AMNOUR,2059,BASANT PUR,100500,25.87102,84.9112,BASANT PUR,1,
BIHAR,10,SARAN,219,AMNOUR,2059,DHARAHARA KHURD,100501,25.935034,84.933377,DHARAHARA KHURD,1,
BIHAR,10,SARAN,219,AMNOUR,2059,DHARMPUR JAPHAR,100502,25.981614,84.923267,DHARMPUR JAPHAR,1,
BIHAR,10,SARAN,219,AMNOUR,2059,HUSEPUR,100504,25.93632,84.882885,HUSEPUR,1,
BIHAR,10,SARAN,219,AMNOUR,2059,KATASA,100505,25.8762,84.902193,KATASA,1,
BIHAR,10,SARAN,219,AMNOUR,2059,KOREYA,100506,25.896929,84.897438,KOREYA,1,
BIHAR,10,SARAN,219,AMNOUR,2059,MADARPUR,100507,25.875547,84.890571,MADARPUR,1,
BIHAR,10,SARAN,219,AMNOUR,2059,MANORPUR JHAKHARI,100508,25.94264,84.901826,MANORPUR JHAKHARI,1,
BIHAR,10,SARAN,219,AMNOUR,2059,PAIGA MITRASEN,100509,25.899119,84.917599,PAIGA MITRASEN,1,
BIHAR,10,SARAN,219,AMNOUR,2059,PARSA,100510,25.857632,84.91121,PARSA,1,
BIHAR,10,SARAN,219,AMNOUR,2059,RAIPURA,100511,25.854219,84.878234,RAIPURA,1,
BIHAR,10,SARAN,219,AMNOUR,2059,RASULPUR,100512,25.925127,84.880181,RASULPUR,1,
BIHAR,10,SARAN,219,AMNOUR,2059,TARWAR,100514,25.908084,84.887756,TARWAR,1,
BIHAR,10,SARAN,219,BANIAPUR,2060,BANIAPUR,100515,25.997935,84.692988,BANIAPUR,1,
BIHAR,10,SARAN,219,BANIAPUR,2060,BEDAULI,100516,25.985307,84.662898,BEDAULI,1,
BIHAR,10,SARAN,219,BANIAPUR,2060,BHITHI SHAHABUDDIN,100517,26.004402,84.784557,BHITHI SHAHABUDDIN,1,
BIHAR,10,SARAN,219,BANIAPUR,2060,BHUSHAW,100518,25.943761,84.696797,BHUSHAW,1,
BIHAR,10,SARAN,219,BANIAPUR,2060,DHANGAHRA,100519,26.02012,84.710573,DHANGAHRA,1,
BIHAR,10,SARAN,219,BANIAPUR,2060,DHAWRI,100520,26.059111,84.703,DHAWRI,1,
BIHAR,10,SARAN,219,BANIAPUR,2060,GOAPIPARPATI,100521,26.04054,84.719783,GOAPIPARPATI,1,
BIHAR,10,SARAN,219,BANIAPUR,2060,HARPUR,100522,25.976194,84.714234,HARPUR,1,
BIHAR,10,SARAN,219,BANIAPUR,2060,KAMTA,100523,26.013662,84.718425,KAMTA,1,
BIHAR,10,SARAN,219,BANIAPUR,2060,KANHAULI MANOHAR,100524,25.967478,84.684714,KANHAULI MANOHAR,1,
BIHAR,10,SARAN,219,BANIAPUR,2060,KARHI,100525,25.968094,84.613136,KARHI,1,
BIHAR,10,SARAN,219,BANIAPUR,2060,KRAH,100526,25.989949,84.710253,KRAH,1,
BIHAR,10,SARAN,219,BANIAPUR,2060,LAUA KALA,100527,25.99694,84.654918,LAUA KALA,1,
BIHAR,10,SARAN,219,BANIAPUR,2060,MANIKPURA,100528,25.985479,84.626154,MANIKPURA,1,
BIHAR,10,SARAN,219,BANIAPUR,2060,MANOPALI,100529,26.054009,84.702286,MANOPALI,1,
BIHAR,10,SARAN,219,BANIAPUR,2060,MARICHA,100530,26.030278,84.758625,MARICHA,1,
BIHAR,10,SARAN,219,BANIAPUR,2060,PAIGAMBAR PUR,100531,25.947869,84.710602,PAIGAMBAR PUR,1,
BIHAR,10,SARAN,219,BANIAPUR,2060,PIRAUTA KHAS,100532,25.960493,84.748131,PIRAUTA KHAS,1,
BIHAR,10,SARAN,219,BANIAPUR,2060,PITHAURI,100533,25.959426,84.732378,PITHAURI,1,
BIHAR,10,SARAN,219,BANIAPUR,2060,RAMDHNAW,100534,26.004684,84.745894,RAMDHNAW,1,
BIHAR,10,SARAN,219,BANIAPUR,2060,SAHAJITPUR,100535,26.052111,84.686333,SAHAJITPUR,1,
BIHAR,10,SARAN,219,BANIAPUR,2060,SARAYA,100536,26.002232,84.666207,SARAYA,1,
BIHAR,10,SARAN,219,BANIAPUR,2060,SATUA,100537,26.008213,84.668077,SATUA,1,
BIHAR,10,SARAN,219,BANIAPUR,2060,SISAI,100538,26.058155,84.674416,SISAI,1,
BIHAR,10,SARAN,219,BANIAPUR,2060,SURAUDHA,100539,25.992711,84.768324,SURAUDHA,1,
BIHAR,10,SARAN,219,DARIAPUR,2062,AKABARPUR,100561,25.746667,85.0225,AKABARPUR,1,
BIHAR,10,SARAN,219,DARIAPUR,2062,BAJAHIA,100562,25.811194,85.075833,BAJAHIA,1,
BIHAR,10,SARAN,219,DARIAPUR,2062,BARWE,100563,25.873383,85.082217,BARWE,1,
BIHAR,10,SARAN,219,DARIAPUR,2062,BELA,100564,25.801083,85.024778,BELA,1,
BIHAR,10,SARAN,219,DARIAPUR,2062,BISHAMAHARPUR,100566,25.835778,84.979028,BISHAMAHARPUR,1,
BIHAR,10,SARAN,219,DARIAPUR,2062,DARIAPUR,100567,25.809278,85.054639,DARIAPUR,1,
BIHAR,10,SARAN,219,DARIAPUR,2062,DARIHARA,100568,25.828889,85.140361,DARIHARA,1,
BIHAR,10,SARAN,219,DARIAPUR,2062,FATEHPUR CHAIN,100569,25.78175,84.965528,FATEHPUR CHAIN,1,
BIHAR,10,SARAN,219,DARIAPUR,2062,HARANA,100570,25.85675,85.049139,HARANA,1,
BIHAR,10,SARAN,219,DARIAPUR,2062,HARIHARPUR,100571,25.849194,84.93575,HARIHARPUR,1,
BIHAR,10,SARAN,219,DARIAPUR,2062,JITWARPUR,100572,25.858528,85.004333,JITWARPUR,1,
BIHAR,10,SARAN,219,DARIAPUR,2062,KAKARHAT,100573,25.835778,84.979028,KAKARHAT,1,
BIHAR,10,SARAN,219,DARIAPUR,2062,KHANPUR,100574,25.828225,85.003826,KHANPUR,1,
BIHAR,10,SARAN,219,DARIAPUR,2062,MAGARPAL,100575,25.792611,85.160139,MAGARPAL,1,
BIHAR,10,SARAN,219,DARIAPUR,2062,MAHMADPUR,100576,25.819222,85.017861,MAHMADPUR,1,
BIHAR,10,SARAN,219,DARIAPUR,2062,MANPURA,100577,25.817667,85.142417,MANPURA,1,
BIHAR,10,SARAN,219,DARIAPUR,2062,MUJAUNA,100578,25.785472,85.023611,MUJAUNA,1,
BIHAR,10,SARAN,219,DARIAPUR,2062,NATHA CHHAPRA,100579,25.848611,85.03325,NATHA CHHAPRA,1,
BIHAR,10,SARAN,219,DARIAPUR,2062,PARATAPPUR,100580,25.776,84.958528,PARATAPPUR,1,
BIHAR,10,SARAN,219,DARIAPUR,2062,PIRARIDIH,100581,25.857972,84.940722,PIRARIDIH,1,
