,Block Name,Distance,GP Name,GP_lat,GP_long,TOT_P,Throughput,Village Name,Village_lat,Village_long
465,Chopda,1.74211020736,NARWADE,21.27802,75.3511,1007.0,16.112,Narwade,21.27815315,75.36791273
466,Chopda,2.06174192712,NIMGAVHAN,21.1536,75.23183,1777.0,28.432,Nimgavhan,21.16792952,75.24444766
467,Chopda,0.573735710458,PARGAON,21.19903,75.51061,1474.0,23.584,Pargaon,21.19984606,75.51607459
468,Chopda,1.89421547539,PUNGAON,21.1515,75.5159,1126.0,18.016,Pungaon,21.16841921,75.51802699
469,Chopda,2.39450594657,TAVSE KH.,21.22289,75.35252,655.0,10.48,Rukhankheda Pr.Adwat,21.24358712,75.35889912
470,Chopda,1.46192020892,RUKHANKHEDE,21.19927,75.46914,267.0,4.272,Rukhankhede Pr.chopda,21.20865645,75.47901436
471,Chopda,1.57025599667,SAMPULE,21.15502,75.31331,2495.0,39.92,Sanpule,21.16881275,75.31655914
472,Chopda,2.79673415681,STRASEN,21.36091,75.15041,3662.0,58.592,Satrasen,21.34460615,75.17097328
473,Chopda,1.50261621671,WALKI,21.17958,75.11803,454.0,7.264,Shendani,21.192474,75.11369266
474,Chopda,1.64763937779,SUTKAR,21.18098,75.4152,1729.0,27.664,Sutkar,21.19453156,75.42162747
475,Chopda,1.2753854093,TANDALWADI,21.15868,75.22319,1155.0,18.48,Tandalwadi,21.16944662,75.22743032
476,Chopda,2.20020106566,TAVSE BK,21.1597,75.27624,992.0,15.872,Tawase Bk.,21.17915734,75.28009645
477,Chopda,0.923618799231,TAVSE KH.,21.22289,75.35252,992.0,15.872,Tawase Kh.,21.23055142,75.3559625
478,Chopda,0.266498547975,UMARTI,21.40389,75.24084,2576.0,41.216,Umarti,21.402962,75.24321341
479,Chopda,2.54890608393,VADATI,21.27123,75.36494,1988.0,31.808,Vadati,21.27725897,75.38867312
480,Chopda,1.42708934341,VADGAON BK.,21.18465,75.43999,425.0,6.8,Vadgaon Bk.,21.19235634,75.45099701
481,Chopda,0.747599572937,VADHODA,21.18539,75.06284,2691.0,43.056,Vadhoda,21.19142131,75.05965367
482,Chopda,0.659976074714,VAIJAPUR,21.38863,75.34328,1273.0,20.368,Vaijapur,21.38886792,75.3496492
483,Chopda,0.659976074714,VAIJAPUR,21.38863,75.34328,1273.0,20.368,Vaijapur (Shenpani),21.38886792,75.3496492
484,Chopda,0.808489407106,VARAD,21.32317,75.2863,2417.0,38.672,Varad,21.31798553,75.29177232
485,Chopda,1.83086948522,VARDI,21.25908,75.3952,7529.0,120.464,Vardi,21.26166391,75.41264893
486,Chopda,1.79410034405,VARGAVHAN,21.24638,75.49782,2823.0,45.168,Vargavhan,21.24650747,75.51513084
487,Chopda,1.56104666472,VATAR,21.1841,75.42488,875.0,14.0,Vatar,21.19556464,75.43357007
488,Chopda,0.98126416559,VELE,21.21559,75.26978,1851.0,29.616,Vele,21.22101732,75.27724447
489,Chopda,1.3965636959,VICHKHEDE,21.18875,75.1819,600.0,9.6,Vichakhede,21.20083939,75.18555143
490,Chopda,1.50257867179,VIRWADE,21.3018,75.35477,5962.0,95.392,Virwade,21.3086726,75.36725829
491,Chopda,4.46929044545,VISHNAPUR,21.30127,75.35823,1368.0,21.888,Vishnapur,21.31097296,75.40009597
492,Chopda,1.19610516414,VITNER,21.18542,75.0931,2015.0,32.24,Vitner,21.19536601,75.09749423
493,Chopda,1.82131247477,WALKI,21.17958,75.11803,1157.0,18.512,Walaki,21.19406492,75.12623115
494,Chopda,2.83314797983,WELODE,21.24552,75.11032,2505.0,40.08,Welode,21.24153618,75.13732045
495,Dharangaon,0.865377126467,AHIRE BK.,21.09116,75.33516,310.0,4.96,Ahire Bk.,21.09503518,75.34239381
496,Dharangaon,0.865377126467,AHIRE BK.,21.09116,75.33516,992.0,15.872,Ahire Kh.,21.09503518,75.34239381
497,Dharangaon,0.471128307722,ANJANVIHIRE,21.09034,75.38958,1045.0,16.72,Anjan Vihire,21.08834589,75.38557327
498,Dharangaon,1.42218595345,ANORE,21.02607,75.30899,1850.0,29.6,Anore,21.033382,75.3202326
499,Dharangaon,2.95644927419,AVHANI,21.03364,75.4796,1060.0,16.96,Avhani,21.05814466,75.49065452
500,Dharangaon,3.39398075221,GARKHEDE,21.02375,75.32205,645.0,10.32,Babhale Bk.,21.03815094,75.29321739
501,Dharangaon,1.2163204335,BABHULGAON,21.11441,75.32807,1177.0,18.832,Babhulgaon,21.11172553,75.33943718
502,Dharangaon,1.27799395116,BAMBHORI BK.,20.98557,75.29633,1975.0,31.6,Bambhori Bk.,20.97746918,75.30506201
503,Dharangaon,2.03340798509,BHAMBHORI P.C.,21.02001,75.50714,1396.0,22.336,Bambhori  Pracha,21.02492289,75.48826939
504,Dharangaon,2.17268468962,BHAMARDI,21.10114,75.31313,914.0,14.624,Bhamardi,21.08180659,75.31616309
505,Dharangaon,0.964891321358,BHAVARKHEDE,20.94551,75.24966,2018.0,32.288,Bhavarkhede,20.94136407,75.25782223
506,Dharangaon,0.98927419129,BHOD BK.,21.01007,75.35387,310.0,4.96,Bhod Bk.,21.00532071,75.36192871
507,Dharangaon,0.719034663219,BHOD KH.,21.01173,75.35093,992.0,15.872,Bhod Kh.,21.01197389,75.34400789
508,Dharangaon,2.81078418715,BHAMBHORI P.C.,21.02001,75.50714,392.0,6.272,Bhokani,21.04287127,75.49558413
509,Dharangaon,1.25858297238,BHONE BK,21.01742,75.21732,310.0,4.96,Bhone Bk.,21.01532486,75.22923577
510,Dharangaon,1.59713916203,BILKHEDE,20.99696,75.20554,324.0,5.184,Bilkhede,20.99354199,75.22048286
511,Dharangaon,0.773665277269,BORKHEDA,21.03694,75.38667,1615.0,25.84,Borkheda,21.02999194,75.38706306
512,Dharangaon,2.04133726389,CHAMGAON,21.10146,75.34363,986.0,15.776,Chamgaon,21.10499635,75.36293938
513,Dharangaon,0.831625542483,CHANDSAR BK.,21.11222,75.45324,1848.0,29.568,Chandsar Bk.,21.10954334,75.44575397
514,Dharangaon,0.785525204413,CHAVALKHEDE,21.02816,75.35383,1193.0,19.088,Chavalkhede,21.02371341,75.34794903
515,Dharangaon,0.73909007432,CHINCHPURE BK.,21.01611,75.37606,1104.0,17.664,Chinchpure Bk.,21.01042715,75.37975308
516,Dharangaon,0.209149020435,CHORGAON,21.12268,75.42152,1713.0,27.408,Chorgaon,21.12244895,75.41951887
517,Dharangaon,1.67612136625,NIMBHORE,21.11751,75.39894,545.0,8.72,Dahidule,21.11273215,75.38361455
518,Dharangaon,1.32415176346,DHANORE,21.03878,75.30886,267.0,4.272,Dhanore,21.033382,75.3202326
519,Dharangaon,0.886549095105,DHAR,21.07496,75.41567,1025.0,16.4,Dhar,21.08278999,75.41405928
520,Dharangaon,4.52583304607,DONGAON BK.,21.02322,75.46607,1006.0,16.096,Dongaon Bk.,21.06288892,75.45630783
521,Dharangaon,1.85766496222,DONGAON KH.,21.05946,75.47629,1006.0,16.096,Dongaon Kh.,21.07559687,75.48092468
522,Dharangaon,0.671532416769,EKALGANE BK,21.0164,75.42124,1572.0,25.152,Ekalagne Bk.,21.01960026,75.41575337
523,Dharangaon,4.19189680626,FULPAT,21.0778,75.46327,738.0,11.808,Fulpat,21.04035788,75.4585655
524,Dharangaon,0.558434709551,GANGAPURI BK,21.04807,75.30338,999.0,15.984,Gangapuri Bk.,21.04757967,75.30873544
525,Dharangaon,1.89861782747,GARKHEDE,21.02375,75.32205,1437.0,22.992,Garkhede,21.01937747,75.30436785
526,Dharangaon,2.66870157479,ROTWAD,21.09101,75.2416,262.0,4.192,Gondegaon,21.07075039,75.25538985
527,Dharangaon,0.577455327942,HANUMANTKHEDE,21.04958,75.35614,743.0,11.888,Hanmantkhede Kh.,21.04924901,75.35058682
528,Dharangaon,0.728654519145,HINGONE BK.,20.9884,75.34129,1093.0,17.488,Hingone Bk.,20.98565089,75.34766105
