udhali kh.,1390
utkheda,2937
vitve,2469
vivare bk.,7135
vivare kh,4169
wadgaon,1367
waghadi,1608
waghod,4243
waghode kh,1937
adgaon,1914
amoda,5628
anjale,3284
atrawal,3915
bamnod,7218
bhalod,7426
borale,446
borawal bru.,583
borawal khu.,1096
borkheda kh,1807
borkhede bru.,1183
chikhali bru.,1269
chikhali kh,1109
chincholi,3920
chitoda,1626
chunchale,2751
d. kathora,4957
dahigaon,1822
dambhurni,1304
dongaon,1006
duskheda,1505
gadrya,966
giradgaon,386
hambardi,1788
hingona,6719
kasarkheda,1378
kasava,1809
kingaon bru.,7536
kingaon kh,3735
kolwad,3211
korpawali,3344
kosagaon,1150
mahekhede,1258
malod,554
manwel,1975
marul,10663
mhaisawadi,1147
moharale,2714
naigaon,5148
nhavi pr. adawad,2048
nhavi-pp-yawal,12782
nimgaon,357
padalse,1570
pilode bru.,978
pilode khu.,603
pimpari,1042
pimparud,1492
rajora,1086
sakali,9750
sangavi bru.,5307
sangavi khu.,1148
satod,1354
savkhedasim,5643
shiragad,420
shirsad,3323
takarkhede,2139
untawad,1162
vadhode pr. savada,372
vadhode pr. yawal,1396
vadri khu.,2130
vanoli,940
viroda,1864
