State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude, Location OF GP,Phase,throughput
MAHARASHTRA,27, GADCHIROLI,508, KURKHEDA,4380, CHARVIDAND,176711,20.499143,80.40447, CHARVIDAND GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, KURKHEDA,4380, CHIKHALI,176712,20.634436,80.168441, CHIKHALI GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, KURKHEDA,4380, CHINEGAON,176713,20.52414,80.193072, CHINEGAON GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, KURKHEDA,4380, CHIRCHADI,176714,20.609186,80.301057, CHIRCHADI GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, KURKHEDA,4380, DADAPUR,176715,20.58997,80.342785, DADAPUR GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, KURKHEDA,4380, DHANEGAON,176716,20.49186,80.355385, DHANEGAON GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, KURKHEDA,4380, GEWARDHA,176717,20.627627,80.150693, GEWARDHA GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, KURKHEDA,4380, GHATI,176718,20.554303,80.164582, GHATI GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, KURKHEDA,4380, GOTHANGAON,176719,20.592938,80.21518, GOTHANGAON GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, KURKHEDA,4380, GURNULI,176720,20.613494,80.132996, GURNULI GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, KURKHEDA,4380, JAMBHULKHEDA,176721,20.6134,80.2283, JAMBHULKHEDA GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, KURKHEDA,4380, KADHOLI,176722,20.497372,80.149095, KADHOLI GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, KURKHEDA,4380, KATALWADA,176723,20.524542,80.391967, KATALWADA GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, KURKHEDA,4380, KHARKADA,176724,20.536922,80.158007, KHARKADA GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, KURKHEDA,4380, KHEDEGAON,176725,20.644584,80.315656, KHEDEGAON GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, KURKHEDA,4380, KHOBRAMENDHA,176726,20.535597,80.437288, KHOBRAMENDHA GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, KURKHEDA,4380, KUMBHITOLA,176727,20.611896,80.188336, KUMBHITOLA GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, KURKHEDA,4380, KURKHEDA,176728,20.620516,80.20736, KURKHEDA GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, KURKHEDA,4380, MALDUGI,176729,20.601127,80.197183, MALDUGI GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, KURKHEDA,4380, MALEWADA,176730,20.487904,80.373712, MALEWADA GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, KURKHEDA,4380, NANHI,176731,20.633574,80.183309, NANHI GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, KURKHEDA,4380, NAVEZARI,176732,20.467766,80.331701, NAVEZARI GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, KURKHEDA,4380, PALASGAD,176733,20.651364,80.282541, PALASGAD GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, KURKHEDA,4380, PURADA,176734,20.61872,80.329494, PURADA GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, KURKHEDA,4380, RAMGAD,176735,20.626976,80.357222, RAMGAD GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, KURKHEDA,4380, RANWAHI,176736,20.507275,80.361203, RANWAHI GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, KURKHEDA,4380, SAWALKHEDA,176737,20.487028,80.130617, SAWALKHEDA GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, KURKHEDA,4380, SHIONI,176739,20.558043,80.246748, SHIONI GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, KURKHEDA,4380, SHIRPUR,176738,20.557055,80.14337, SHIRPUR GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, KURKHEDA,4380, SONERANGI,176740,20.478733,80.163532, SONERANGI GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, KURKHEDA,4380, SONSARI,176741,20.520132,80.229917, SONSARI GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, KURKHEDA,4380, TALEGAON,176742,20.637404,80.229142, TALEGAON GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, KURKHEDA,4380, URADI,176743,20.498019,80.149231, URADI GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, KURKHEDA,4380, WADEGAON,176744,20.662243,80.179442, WADEGAON GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, KURKHEDA,4380, YENGALKHEDA,176745,20.529736,80.291404, YENGALKHEDA GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, MULCHERA,4381, ADPALLI MAL,176746,19.718307,79.883287, ADPALLI MAL GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, MULCHERA,4381, AMBATPALLI,176747,19.60573,80.04, AMBATPALLI GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, MULCHERA,4381, BOLEPALLI,176748,19.705254,80.13191, BOLEPALLI GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, MULCHERA,4381, CHUTUGUNTA,176749,19.540857,79.917676, CHUTUGUNT GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, MULCHERA,4381, DEODA,176750,19.751044,80.072444, DEODA GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, MULCHERA,4381, GOMANI,176751,19.58106,80.048638, GOMANI GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, MULCHERA,4381, GOVINDPUR,176752,19.58038,80.04845, GOVINDPUR GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, MULCHERA,4381, KALINAGAR,176753,19.72254,79.88794, KALINAGAR GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, MULCHERA,4381, KOTHARI,176754,19.62103,79.96209, KOTHARI GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, MULCHERA,4381, LAGAM MAL,176755,19.542744,79.906193, LAGAM MAL GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, MULCHERA,4381, MALLERA,176756,19.67687,79.97365, MALLERA GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, MULCHERA,4381, MULCHERA,176757,19.680152,79.998456, MULCHERA GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, MULCHERA,4381, SHANTIGRAM,176758,19.526934,79.930781, SHANTIGRAM GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, MULCHERA,4381, SUNDARNAGAR,176759,19.60547,80.040197, SUNDARNAGAR GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, MULCHERA,4381, VENGNUR,176761,19.751044,80.072444, VUGNUR GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, MULCHERA,4381, VIVEKANANDPUR,176760,19.678164,80.005358, VIVEKANANDPUR GP,1,2
MAHARASHTRA,27, GADCHIROLI,508, MULCHERA,4381, YELLA,176762,19.517631,79.884078, YELLA GP,1,2
