State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude, Location OF GP,Phase,throughput
MAHARASHTRA,27, JALNA,514, BADNAPUR,4412, KINHOLA,179326,20.021608,75.708737, KINHOLA,1,2
MAHARASHTRA,27, JALNA,514, BADNAPUR,4412, KUMBHARI,179327,19.785645,75.760255, KUMBHARI,1,2
MAHARASHTRA,27, JALNA,514, BADNAPUR,4412, KUSALI,179328,19.817921,75.68776, KUSALI,1,2
MAHARASHTRA,27, JALNA,514, BADNAPUR,4412, LAXMAN NAGAR,179329,19.984379,75.744221, LAXMAN NAGAR,1,2
MAHARASHTRA,27, JALNA,514, BADNAPUR,4412, MALEGAON,179330,19.802236,75.651149, MALEGAON,1,2
MAHARASHTRA,27, JALNA,514, BADNAPUR,4412, MALEWADI,179331,19.935827,75.67522, MALEWADI,1,2
MAHARASHTRA,27, JALNA,514, BADNAPUR,4412, MANDEULGAON,179333,19.945385,75.869755, MANDEULGAON,1,2
MAHARASHTRA,27, JALNA,514, BADNAPUR,4412, MANDWA,179332,19.917296,75.827124, MANDWA,1,2
MAHARASHTRA,27, JALNA,514, BADNAPUR,4412, MANJARGAON,179334,19.798831,75.748865, MANJARGAON,1,2
MAHARASHTRA,27, JALNA,514, BADNAPUR,4412, MASLA BHATKHEDA,179337,20.037823,75.684493, MASLA BHATKHEDA,1,2
MAHARASHTRA,27, JALNA,514, BADNAPUR,4412, MATREWADI,179335,19.865568,75.7567, MATREWADI,1,2
MAHARASHTRA,27, JALNA,514, BADNAPUR,4412, MEWHANA,179336,20.035762,75.710918, MEWHANA,1,2
MAHARASHTRA,27, JALNA,514, BADNAPUR,4412, NAJIKPANGARI,179339,19.912809,75.7945, NAJIKPANGARI,1,2
MAHARASHTRA,27, JALNA,514, BADNAPUR,4412, NANDKHEDA,179340,20.041216,75.60338, NANDKHEDA,1,2
MAHARASHTRA,27, JALNA,514, BADNAPUR,4412, NANEGAON,179341,19.769036,75.719342, NANEGAON,1,2
MAHARASHTRA,27, JALNA,514, BADNAPUR,4412, NIKALAK,179342,19.90456,75.720778, NIKALAK,1,2
MAHARASHTRA,27, JALNA,514, BADNAPUR,4412, PATHARDEULGAON,179344,19.974332,75.850812, PATHARDEULGAON,1,2
MAHARASHTRA,27, JALNA,514, BADNAPUR,4412, PIRSAWANGI,179345,19.831705,75.752336, PIRSAWANGI,1,2
MAHARASHTRA,27, JALNA,514, BADNAPUR,4412, RAJEWADI [KHOP.],179346,20.024066,75.634667, RAJEWADI [KHOP.],1,2
MAHARASHTRA,27, JALNA,514, BADNAPUR,4412, RAJEWADI [SHE],179347,19.885664,75.768328, RAJEWADI [SHE],1,2
MAHARASHTRA,27, JALNA,514, BADNAPUR,4412, RAMKHEDA PADALI,179343,19.879933,75.724999, RAMKHEDA PADALI,1,2
MAHARASHTRA,27, JALNA,514, BADNAPUR,4412, RANJANGAON,179348,19.737181,75.776819, RANJANGAON,1,2
MAHARASHTRA,27, JALNA,514, BADNAPUR,4412, ROSHANGAON,179349,19.806872,75.722533, ROSHANGAON,1,2
MAHARASHTRA,27, JALNA,514, BADNAPUR,4412, SAGARWADI,179350,19.972876,75.669511, SAGARWADI,1,2
MAHARASHTRA,27, JALNA,514, BADNAPUR,4412, SAYGAON,179351,19.76226,75.762942, SAYGAON,1,2
MAHARASHTRA,27, JALNA,514, BADNAPUR,4412, SHELGAON,179352,19.869514,75.772512, SHELGAON,1,2
MAHARASHTRA,27, JALNA,514, BADNAPUR,4412, SINDHIPIMPALGAON,179353,19.940786,75.839309, SINDHIPIMPALGAON,1,2
MAHARASHTRA,27, JALNA,514, BADNAPUR,4412, SIRASGAONGHATI,179354,19.984963,75.653817, SIRASGAONGHATI,1,2
MAHARASHTRA,27, JALNA,514, BADNAPUR,4412, SOMTHANA,179355,19.917434,75.697918, SOMTHANA,1,2
MAHARASHTRA,27, JALNA,514, BADNAPUR,4412, TALANI LODHEWADI,179356,20.052436,75.631803, TALANI LODHEWADI,1,2
MAHARASHTRA,27, JALNA,514, BADNAPUR,4412, TUPEWADI,179357,20.010395,75.866162, TUPEWADI,1,2
MAHARASHTRA,27, JALNA,514, BADNAPUR,4412, UJJAINPURI,179358,19.946996,75.757404, UJJAINPURI,1,2
MAHARASHTRA,27, JALNA,514, BADNAPUR,4412, VILLHADI,179359,20.054655,75.702195, VILLHADI,1,2
MAHARASHTRA,27, JALNA,514, BADNAPUR,4412, WAGHRUL [DA],179360,20.021536,75.762268, WAGHRUL [DA],1,2
MAHARASHTRA,27, JALNA,514, BADNAPUR,4412, WAKULNI,179361,19.759728,75.644158, WAKULNI,1,2
MAHARASHTRA,27, JALNA,514, BADNAPUR,4412, WALHA,179362,19.939484,75.716847, WALHA,1,2
MAHARASHTRA,27, JALNA,514, BADNAPUR,4412, WANJARWADI,179363,19.99633,75.738725, WANJARWADI,1,2
MAHARASHTRA,27, JALNA,514, BADNAPUR,4412, WARUDI,179364,19.851301,75.657451, WARUDI,1,2
MAHARASHTRA,27, JALNA,514, MANTHA,4417, AKANI,179814,19.677786,76.325667, AKANI,1,2
MAHARASHTRA,27, JALNA,514, MANTHA,4417, AMBHODA KADAM,179815,19.706921,76.466978, AMBHODA KADAM,1,2
MAHARASHTRA,27, JALNA,514, MANTHA,4417, AMBHORA JAHANGIR,179816,19.799022,76.33479, AMBHORA JAHANGIR,1,2
MAHARASHTRA,27, JALNA,514, MANTHA,4417, AMBHORA SHELKE,179817,19.799377,76.46855, AMBHORA SHELKE,1,2
MAHARASHTRA,27, JALNA,514, MANTHA,4417, ANDHAWADI,179818,19.81936,76.455773, ANDHAWADI,1,2
MAHARASHTRA,27, JALNA,514, MANTHA,4417, ARDA TOLAJI,179820,19.729157,76.326084, ARDA TOLAJI,1,2
MAHARASHTRA,27, JALNA,514, MANTHA,4417, ARDAKHARI,179819,19.607558,76.389643, ARDAKHARI,1,2
MAHARASHTRA,27, JALNA,514, MANTHA,4417, BARBADAA,179821,19.66631,76.340896, BARBADAA,1,2
MAHARASHTRA,27, JALNA,514, MANTHA,4417, BELORA,179823,19.882024,76.360189, BELORA,1,2
MAHARASHTRA,27, JALNA,514, MANTHA,4417, DAHA,179825,19.849596,76.393015, DAHA,1,2
MAHARASHTRA,27, JALNA,514, MANTHA,4417, DAHIPHAL KHANDARE,179826,19.827158,76.417683, DAHIPHAL KHANDARE,1,2
MAHARASHTRA,27, JALNA,514, MANTHA,4417, DEOGAON KHAVNE,179827,19.788472,76.372422, DEOGAON KHAVNE,1,2
MAHARASHTRA,27, JALNA,514, MANTHA,4417, DEOTHANA USWAD,179829,19.842129,76.499316, DEOTHANA USWAD,1,2
MAHARASHTRA,27, JALNA,514, MANTHA,4417, DEOTHANA(MANTHA),179828,19.628595,76.354902, DEOTHANA (MANTHA),1,2
MAHARASHTRA,27, JALNA,514, MANTHA,4417, DHOKSAL,179830,19.749222,76.365889, DHOKSAL,1,2
MAHARASHTRA,27, JALNA,514, MANTHA,4417, DHONDI PIMPALGAON,179831,19.743011,76.218918, DHONDI PIMPALGAON,1,2
MAHARASHTRA,27, JALNA,514, MANTHA,4417, DUDHA,179832,19.860566,76.421581, DUDHA,1,2
MAHARASHTRA,27, JALNA,514, MANTHA,4417, GARTEKI TANDA,179834,19.846722,76.424139, GARTEKI TANDA,1,2
MAHARASHTRA,27, JALNA,514, MANTHA,4417, GEORAI,179835,19.628333,76.378204, GEORAI,1,2
MAHARASHTRA,27, JALNA,514, MANTHA,4417, GULKHAND,179836,19.72111,76.255719, GULKHAND,1,2
MAHARASHTRA,27, JALNA,514, MANTHA,4417, GULKHAND TANDA,179837,19.704505,76.273574, GULKHAND TANDA,1,2
MAHARASHTRA,27, JALNA,514, MANTHA,4417, HANWAT KHEDA,179838,19.839867,76.44184, HANWAT KHEDA,1,2
MAHARASHTRA,27, JALNA,514, MANTHA,4417, HATWAN,179839,19.616683,76.323715, HATWAN,1,2
MAHARASHTRA,27, JALNA,514, MANTHA,4417, HELAS,179840,19.635853,76.422462, HELAS,1,2
