State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude,Location OF GP,Phase,population
ANDHRA PRADESH,28,MEDAK,535,JINNARAM,5277,BOLLARAM,HD2388,17.517194,78.343889,BOLLARAM,9,12,
ANDHRA PRADESH,28,MEDAK,535,JINNARAM,5277,BOLLARAM,HD2665,17.51605,78.3932,BOLLARAM,9,12,
ANDHRA PRADESH,28,MEDAK,535,JINNARAM,5277,BOLLARAM,MD2007,17.50503,78.30828,BOLLARAM,9,12,
ANDHRA PRADESH,28,MEDAK,535,JINNARAM,5277,BOLLARAM,MD2069,17.54811,78.3324166667,BOLLARAM,9,12,
ANDHRA PRADESH,28,MEDAK,535,JINNARAM,5277,BOLLARAM,HD2584,17.51175,78.363369,BOLLARAM,9,12,
ANDHRA PRADESH,28,MEDAK,535,JINNARAM,5277,BOLLARAM,HD2325,17.498639,78.357719,BOLLARAM,9,12,
ANDHRA PRADESH,28,MEDAK,535,JINNARAM,5277,BOLLARAM,HD2137,17.543419,78.3573,BOLLARAM,9,12,
ANDHRA PRADESH,28,MEDAK,535,JINNARAM,5277,BOLLARAM,HD2225,17.510278,78.385778,BOLLARAM,9,12,
ANDHRA PRADESH,28,MEDAK,535,JINNARAM,5277,KANUKUNTA,MD2030,17.71327,78.475806,KANUKUNTA,9,12,
ANDHRA PRADESH,28,MEDAK,535,JINNARAM,5277,KOTHAPALLE,MD2050,17.78675,78.370833,KOTHAPALLE,9,12,
ANDHRA PRADESH,28,MEDAK,535,KALHER,5278,ANTHARGOOR,MD2115,18.13274,77.73495,ANTHARGOOR,9,12,
ANDHRA PRADESH,28,MEDAK,535,KALHER,5278,BACHUPALLI,MD2038,18.09313,77.885583,BACHUPALLI,9,12,
ANDHRA PRADESH,28,MEDAK,535,KALHER,5278,BACHUPALLI,MD2074,18.19206,77.844508,BACHUPALLI,9,12,
ANDHRA PRADESH,28,MEDAK,535,KALHER,5278,BIBIPET,NZ2039,18.22694,77.822056,BIBIPET,9,12,
ANDHRA PRADESH,28,MEDAK,535,KALHER,5278,KADPAL,MD2194,18.08972,77.8021666667,KADPAL,9,12,
ANDHRA PRADESH,28,MEDAK,535,KALHER,5278,MUBARAKPUR,MD2199,18.23352,77.7049,MUBARAKPUR,9,12,
ANDHRA PRADESH,28,MEDAK,535,KANGTI,5279,BHEEMRA,MD2215,18.23933,77.5968,BHEEMRA,9,12,
ANDHRA PRADESH,28,MEDAK,535,KANGTI,5279,BHEEMRA,MD2031,18.22027,77.615444,BHEEMRA,9,12,
ANDHRA PRADESH,28,MEDAK,535,KOHIR,5280,BADAMPET,MD2178,17.52646,77.66197,BADAMPET,9,12,
ANDHRA PRADESH,28,MEDAK,535,KOHIR,5280,BADAMPET,MD5027,17.56305,77.69638,BADAMPET,9,12,
ANDHRA PRADESH,28,MEDAK,535,KOHIR,5280,BILALPOOR,MD2033,17.60207,77.71042,BILALPOOR,9,12,
ANDHRA PRADESH,28,MEDAK,535,KOHIR,5280,BILALPOOR,MD2090,17.5692,77.755,BILALPOOR,9,12,
ANDHRA PRADESH,28,MEDAK,535,KOHIR,5280,CHINTHALGHAT,MD2004,17.65026,77.80762,CHINTHALGHAT,9,12,
ANDHRA PRADESH,28,MEDAK,535,KOHIR,5280,DIGWAL,MD2099,17.6225,77.6775,DIGWAL,9,12,
ANDHRA PRADESH,28,MEDAK,535,KOHIR,5280,GOTIGARPALLY,MD2175,17.57994,77.60986,GOTIGARPALLY,9,12,
ANDHRA PRADESH,28,MEDAK,535,KONDAPAK,5281,ANKIREDDIPALLE,MD2002,18.00777,78.890556,ANKIREDDIPALLE,9,12,
ANDHRA PRADESH,28,MEDAK,535,KONDAPAK,5281,DUDDEDA,MD2167,17.97333,78.85822,DUDDEDA,9,12,
ANDHRA PRADESH,28,MEDAK,535,KONDAPAK,5281,KAMMAMPALLY,MD2123,18.02939,78.759906,KAMMAMPALLY,9,12,
ANDHRA PRADESH,28,MEDAK,535,KONDAPAK,5281,KAMMAMPALLY,MD2200,18.06475,78.811766,KAMMAMPALLY,9,12,
ANDHRA PRADESH,28,MEDAK,535,KONDAPAK,5281,KONDAPAK,WL2075,17.92722222,78.89388889,KONDAPAK,9,12,
ANDHRA PRADESH,28,MEDAK,535,KONDAPUR,5282,ALIABAD,MD2139,17.5892,78.01905,ALIABAD,9,12,
ANDHRA PRADESH,28,MEDAK,535,KONDAPUR,5282,ALIABAD,MD2077,17.55923,78.0095833333,ALIABAD,9,12,
ANDHRA PRADESH,28,MEDAK,535,KONDAPUR,5282,ALIABAD,MD2060,17.5634,77.9485,ALIABAD,9,12,
ANDHRA PRADESH,28,MEDAK,535,KONDAPUR,5282,ALIABAD,MD5030,17.55366,78.05333,ALIABAD,9,12,
ANDHRA PRADESH,28,MEDAK,535,KONDAPUR,5282,ANANTHASAGAR,MD2010,17.61536,77.950833,ANANTHASAGAR,9,12,
ANDHRA PRADESH,28,MEDAK,535,KONDAPUR,5282,CH. GOPLARAM,MD2101,17.58883,78.08455,CH. GOPLARAM,9,12,
ANDHRA PRADESH,28,MEDAK,535,KONDAPUR,5282,CH. GOPLARAM,MD2012,17.60378,78.07791,CH. GOPLARAM,9,12,
ANDHRA PRADESH,28,MEDAK,535,KONDAPUR,5282,CH.KONAPUR,MD2183,17.48811,78.0411166667,CH.KONAPUR,9,12,
ANDHRA PRADESH,28,MEDAK,535,KONDAPUR,5282,GIRMAPUR,MD2107,17.62257,78.08627,GIRMAPUR,9,12,
ANDHRA PRADESH,28,MEDAK,535,KONDAPUR,5282,GIRMAPUR,MD2108,17.61491,78.07914,GIRMAPUR,9,12,
ANDHRA PRADESH,28,MEDAK,535,KONDAPUR,5282,GIRMAPUR,MD2109,17.6115,78.0861111111,GIRMAPUR,9,12,
ANDHRA PRADESH,28,MEDAK,535,KONDAPUR,5282,GIRMAPUR,MD2011,17.6206,78.0795,GIRMAPUR,9,12,
ANDHRA PRADESH,28,MEDAK,535,KONDAPUR,5282,GIRMAPUR,MD2001,17.62898,78.08746,GIRMAPUR,9,12,
ANDHRA PRADESH,28,MEDAK,535,KONDAPUR,5282,MALKAPUR,MD2160,17.58229,78.10729,MALKAPUR,9,12,
ANDHRA PRADESH,28,MEDAK,535,KOWDIPALLI,5283,BUJARAMPET,MD2169,17.95561,78.192111,BUJARAMPET,9,12,
ANDHRA PRADESH,28,MEDAK,535,KOWDIPALLI,5283,BUJARAMPET,MD2047,17.94758,78.116167,BUJARAMPET,9,12,
ANDHRA PRADESH,28,MEDAK,535,KOWDIPALLI,5283,DEVULAPALLY,MD5074,17.8994,78.2063,DEVULAPALLY,9,12,
ANDHRA PRADESH,28,MEDAK,535,KOWDIPALLI,5283,DHARMASAGAR,MD2104,17.83147,78.227778,DHARMASAGAR,9,12,
ANDHRA PRADESH,28,MEDAK,535,KULCHARAM,5284,KISTAPUR,MD2036,18.02205,78.251472,KISTAPUR,9,12,
ANDHRA PRADESH,28,MEDAK,535,KULCHARAM,5284,KISTAPUR,MD2046,18.04383,78.262361,KISTAPUR,9,12,
ANDHRA PRADESH,28,MEDAK,535,MANOOR,5285,ATHIMYAL,MD2176,18.02993,77.67962,ATHIMYAL,9,12,
ANDHRA PRADESH,28,MEDAK,535,MANOOR,5285,ATHIMYAL,MD2087,17.9812,77.73619,ATHIMYAL,9,12,
ANDHRA PRADESH,28,MEDAK,535,MANOOR,5285,DAVVUR,MD2018,18.0379,77.7776,DAVVUR,9,12,
ANDHRA PRADESH,28,MEDAK,535,MANOOR,5285,DAVVUR,MD2092,18.0367,77.77325,DAVVUR,9,12,
ANDHRA PRADESH,28,MEDAK,535,MEDAK,5286,AURANGABAD,MD2005,18.05013,78.269389,AURANGABAD,9,12,
ANDHRA PRADESH,28,MEDAK,535,MEDAK,5286,AURANGABAD,MD2097,18.09189,78.318958,AURANGABAD,9,12,
ANDHRA PRADESH,28,MEDAK,535,MEDAK,5286,B.BHOOPATHIPUR,MD2195,18.08523,78.1781333333,B.BHOOPATHIPUR,9,12,
ANDHRA PRADESH,28,MEDAK,535,MEDAK,5286,B.THIMMAIPALLE,NZ2181,18.17116,78.2498,B.THIMMAIPALLE,9,12,
ANDHRA PRADESH,28,MEDAK,535,MEDAK,5286,JAKKANNAPET,NZ2081,18.111142,78.133097,JAKKANNAPET,9,12,
ANDHRA PRADESH,28,MEDAK,535,MULUG,5288,ACHAIPALLE,MD2164,17.72222,78.54639,ACHAIPALLE,9,12,
ANDHRA PRADESH,28,MEDAK,535,MULUG,5288,ACHAIPALLE,MD2040,17.70497,78.611222,ACHAIPALLE,9,12,
ANDHRA PRADESH,28,MEDAK,535,MULUG,5288,ACHAIPALLE,RR5045,17.670358,78.592358,ACHAIPALLE,9,12,
ANDHRA PRADESH,28,MEDAK,535,MULUG,5288,BAHILAMPUR,MD2120,17.76952,78.6204444444,BAHILAMPUR,9,12,
ANDHRA PRADESH,28,MEDAK,535,MULUG,5288,BAHILAMPUR,MD2152,17.77377,78.652,BAHILAMPUR,9,12,
ANDHRA PRADESH,28,MEDAK,535,MUNPALLE,5289,ANTHARAM,MD2184,17.69077,77.8667222222,ANTHARAM,9,12,
ANDHRA PRADESH,28,MEDAK,535,MUNPALLE,5289,ANTHARAM,MD2142,17.64291,77.8469444444,ANTHARAM,9,12,
ANDHRA PRADESH,28,MEDAK,535,MUNPALLE,5289,BELUR,MD2068,17.8067,77.8279,BELUR,9,12,
ANDHRA PRADESH,28,MEDAK,535,MUNPALLE,5289,PEDDA GOPALARAM,MD2210,17.62826,77.91058,PEDDA GOPALARAM,9,12,
ANDHRA PRADESH,28,MEDAK,535,NANGANUR,5290,Akkenapalli,KA2205,18.11058,79.12315,Akkenapalli,9,12,
ANDHRA PRADESH,28,MEDAK,535,NANGANUR,5290,Akkenapalli,MD2091,18.06261,79.036414,Akkenapalli,9,12,
ANDHRA PRADESH,28,MEDAK,535,NANGANUR,5290,Gatlamllial,KA2128,18.016622,79.13014,Gatlamllial,9,12,
ANDHRA PRADESH,28,MEDAK,535,NARSAPUR,5292,AWANCHA,MD2019,17.73768,78.28434,AWANCHA,9,12,
ANDHRA PRADESH,28,MEDAK,535,PAPANNAPET,5294,ABLAPUR,MD2041,18.0415,78.091,ABLAPUR,9,12,
ANDHRA PRADESH,28,MEDAK,535,PAPANNAPET,5294,CHEEKODE,NZ2118,18.10333,78.07775,CHEEKODE,9,12,
ANDHRA PRADESH,28,MEDAK,535,PATANCHERU,5295,AMEENAPUR,HD2014,17.490556,78.29,AMEENAPUR,9,12,
ANDHRA PRADESH,28,MEDAK,535,PATANCHERU,5295,AMEENAPUR,MD2133,17.50944,78.2889444444,AMEENAPUR,9,12,
ANDHRA PRADESH,28,MEDAK,535,PATANCHERU,5295,AMEENAPUR,HD2032,17.465111,78.333167,AMEENAPUR,9,12,
ANDHRA PRADESH,28,MEDAK,535,PATANCHERU,5295,AMEENAPUR,HD2146,17.488222,78.358806,AMEENAPUR,9,12,
ANDHRA PRADESH,28,MEDAK,535,PATANCHERU,5295,AMEENAPUR,MD2008,17.52111,78.2789,AMEENAPUR,9,12,
ANDHRA PRADESH,28,MEDAK,535,PATANCHERU,5295,AMEENAPUR,HD2103,17.4838,78.3131,AMEENAPUR,9,12,
ANDHRA PRADESH,28,MEDAK,535,PATANCHERU,5295,AMEENAPUR,HD2228,17.4825,78.302222,AMEENAPUR,9,12,
ANDHRA PRADESH,28,MEDAK,535,PATANCHERU,5295,BHANUR,MD2125,17.50594,78.1339,BHANUR,9,12,
ANDHRA PRADESH,28,MEDAK,535,PATANCHERU,5295,BHANUR,MD2126,17.47146,78.1606,BHANUR,9,12,
ANDHRA PRADESH,28,MEDAK,535,PATANCHERU,5295,BHANUR,MD2020,17.48568,78.13664,BHANUR,9,12,
ANDHRA PRADESH,28,MEDAK,535,PATANCHERU,5295,BHANUR,MD2216,17.50006,78.1468138889,BHANUR,9,12,
ANDHRA PRADESH,28,MEDAK,535,PATANCHERU,5295,BHANUR,MD2214,17.50074,78.1558666667,BHANUR,9,12,
ANDHRA PRADESH,28,MEDAK,535,PATANCHERU,5295,BHANUR,MD2204,17.47391,78.2371111111,BHANUR,9,12,
ANDHRA PRADESH,28,MEDAK,535,PATANCHERU,5295,BHANUR,MD2055,17.48116,78.186083,BHANUR,9,12,
ANDHRA PRADESH,28,MEDAK,535,PATANCHERU,5295,BHANUR,MD2042,17.53352,78.196444,BHANUR,9,12,
ANDHRA PRADESH,28,MEDAK,535,PATANCHERU,5295,BHANUR,MD5024,17.5508,78.1611,BHANUR,9,12,
ANDHRA PRADESH,28,MEDAK,535,PATANCHERU,5295,BHANUR,MD5025,17.525,78.1696,BHANUR,9,12,
ANDHRA PRADESH,28,MEDAK,535,PATANCHERU,5295,BHANUR,MD5033,17.4922,78.1809,BHANUR,9,12,
ANDHRA PRADESH,28,MEDAK,535,PATANCHERU,5295,CHINNAKANJERLA,MD2171,17.58338,78.20071,CHINNAKANJERLA,9,12,
ANDHRA PRADESH,28,MEDAK,535,PATANCHERU,5295,CHITKUL,MD2185,17.54666,78.21944444,CHITKUL,9,12,
ANDHRA PRADESH,28,MEDAK,535,PATANCHERU,5295,CHITKUL,MD2049,17.56322,78.1675,CHITKUL,9,12,
ANDHRA PRADESH,28,MEDAK,535,PATANCHERU,5295,RUDRARAM,MD5015,17.57934,78.12508,RUDRARAM,9,12,
ANDHRA PRADESH,28,MEDAK,535,PULKAL,5296,BOMMAREDDYGUDEM,MD2044,17.74097,77.986972,BOMMAREDDYGUDEM,9,12,
ANDHRA PRADESH,28,MEDAK,535,PULKAL,5296,GONGLOORE,MD2189,17.67936,78.002,GONGLOORE,9,12,
ANDHRA PRADESH,28,MEDAK,535,RAMAYAMPET,5298,AKKANNAPET,MD2045,18.11391,78.430639,AKKANNAPET,9,12,
ANDHRA PRADESH,28,MEDAK,535,RAMAYAMPET,5298,BACHURAJPALLE,MD2165,18.12222,78.4875833333,BACHURAJPALLE,9,12,
ANDHRA PRADESH,28,MEDAK,535,RAMAYAMPET,5298,CHELMEDA,NZ2153,18.17447,78.46141,CHELMEDA,9,12,
ANDHRA PRADESH,28,MEDAK,535,RAMAYAMPET,5298,DAMARACHERUVU,NZ2017,18.185611,78.399444,DAMARACHERUVU,9,12,
ANDHRA PRADESH,28,MEDAK,535,RAMAYAMPET,5298,DONTHAPALLE,NZ2206,18.2249,78.356972,DONTHAPALLE,9,12,
ANDHRA PRADESH,28,MEDAK,535,RAMAYAMPET,5298,NASKAL,NZ2060,18.21291,78.5214722222,NASKAL,9,12,
ANDHRA PRADESH,28,MEDAK,535,RAMCHANDRAPURAM,5299,TELLAPUR,HD2425,17.445694,78.343278,TELLAPUR,9,12,
ANDHRA PRADESH,28,MEDAK,535,SHANKARAMPET[R],5304,JANGRAI,MD2121,17.90669,78.372417,JANGRAI,9,12,
ANDHRA PRADESH,28,MEDAK,535,SHIVAMPET,5305,BIJILIPUR,MD2196,17.81358,78.4319444444,BIJILIPUR,9,12,
ANDHRA PRADESH,28,MEDAK,535,SHIVAMPET,5305,BIJILIPUR,MD2086,17.75926,78.455692,BIJILIPUR,9,12,
ANDHRA PRADESH,28,MEDAK,535,ZAHIRABAD,5312,ALGOLE,MD2173,17.68286,77.5905555556,ALGOLE,9,12,
ANDHRA PRADESH,28,MEDAK,535,ZAHIRABAD,5312,ALLIPUR,MD2156,17.65805,77.5842777778,ALLIPUR,9,12,
ANDHRA PRADESH,28,MEDAK,535,ZAHIRABAD,5312,ASADGUNJ,MD2182,17.61451,77.5021944444,ASADGUNJ,9,12,
ANDHRA PRADESH,28,MEDAK,535,ZAHIRABAD,5312,ASADGUNJ,MD2066,17.69519,77.481489,ASADGUNJ,9,12,
