State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude,Location OF GP,Phase,population
ANDHRA PRADESH,28,RANGAREDDI,537,QUTHBULLAPUR,5532,BACHPALLY,HD2054,17.4837,78.393,BACHPALLY,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,QUTHBULLAPUR,5532,BACHPALLY,MD2032,17.58685,78.3815333333,BACHPALLY,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,QUTHBULLAPUR,5532,BACHPALLY,HD2146,17.488222,78.358806,BACHPALLY,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,QUTHBULLAPUR,5532,BACHPALLY,HD2149,17.494722,78.401111,BACHPALLY,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,QUTHBULLAPUR,5532,BACHPALLY,MD2069,17.54811,78.3324166667,BACHPALLY,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,QUTHBULLAPUR,5532,BACHPALLY,HD2592,17.4901,78.401,BACHPALLY,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,QUTHBULLAPUR,5532,BACHPALLY,HD2584,17.51175,78.363369,BACHPALLY,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,QUTHBULLAPUR,5532,BACHPALLY,HD2325,17.498639,78.357719,BACHPALLY,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,QUTHBULLAPUR,5532,BACHPALLY,HD2137,17.543419,78.3573,BACHPALLY,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,QUTHBULLAPUR,5532,BACHPALLY,HD2129,17.493269,78.406239,BACHPALLY,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,QUTHBULLAPUR,5532,BACHPALLY,HD2225,17.510278,78.385778,BACHPALLY,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,QUTHBULLAPUR,5532,BHADURPALLY,HD2227,17.511278,78.424278,BHADURPALLY,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,QUTHBULLAPUR,5532,BHADURPALLY,HD2294,17.501469,78.426861,BHADURPALLY,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,QUTHBULLAPUR,5532,BHADURPALLY,HD2120,17.519956,78.427844,BHADURPALLY,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,QUTHBULLAPUR,5532,DOOLAPALLY,HD2163,17.499056,78.476222,DOOLAPALLY,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,QUTHBULLAPUR,5532,DOOLAPALLY,HD2020,17.490875,78.450883,DOOLAPALLY,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,QUTHBULLAPUR,5532,DOOLAPALLY,HD2004,17.499531,78.511969,DOOLAPALLY,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,QUTHBULLAPUR,5532,DOOLAPALLY,HD2181,17.497111,78.460278,DOOLAPALLY,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,QUTHBULLAPUR,5532,KOMPALLY,HD2184,17.483667,78.488444,KOMPALLY,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,QUTHBULLAPUR,5532,KOMPALLY,HD2746,17.504833,78.520722,KOMPALLY,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,QUTHBULLAPUR,5532,KOMPALLY,HD2107,17.487581,78.503061,KOMPALLY,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,QUTHBULLAPUR,5532,NIZAMPET,HD2463,17.466417,78.3595,NIZAMPET,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,QUTHBULLAPUR,5532,NIZAMPET,HD2454,17.488689,78.411739,NIZAMPET,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,QUTHBULLAPUR,5532,NIZAMPET,HD2056,17.478661,78.426819,NIZAMPET,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,QUTHBULLAPUR,5532,NIZAMPET,HD2052,17.4567,78.3707,NIZAMPET,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,QUTHBULLAPUR,5532,NIZAMPET,HD2739,17.470972,78.376639,NIZAMPET,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,QUTHBULLAPUR,5532,NIZAMPET,HD2287,17.478333,78.421861,NIZAMPET,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,QUTHBULLAPUR,5532,NIZAMPET,HD2591,17.4749,78.3879,NIZAMPET,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,QUTHBULLAPUR,5532,NIZAMPET,HD2589,17.477139,78.38225,NIZAMPET,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,QUTHBULLAPUR,5532,NIZAMPET,HD2359,17.491,78.434472,NIZAMPET,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,QUTHBULLAPUR,5532,PRAGATHINAGAR,HD2326,17.469739,78.426861,PRAGATHINAGAR,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,QUTHBULLAPUR,5532,PRAGATHINAGAR,HD2224,17.464472,78.429611,PRAGATHINAGAR,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,QUTHBULLAPUR,5532,PRAGATHINAGAR,HD2218,17.469972,78.436917,PRAGATHINAGAR,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,RAJENDRANAGAR,5533,BANDLAGUDA JAGIR,HD2168,17.363681,78.428681,BANDLAGUDA JAGIR,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,RAJENDRANAGAR,5533,BANDLAGUDA JAGIR,HD2394,17.346333,78.414222,BANDLAGUDA JAGIR,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,RAJENDRANAGAR,5533,BANDLAGUDA JAGIR,HD2065,17.393361,78.427939,BANDLAGUDA JAGIR,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,RAJENDRANAGAR,5533,BANDLAGUDA JAGIR,HD2046,17.371583,78.449778,BANDLAGUDA JAGIR,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,RAJENDRANAGAR,5533,BANDLAGUDA JAGIR,HD2047,17.306189,78.429031,BANDLAGUDA JAGIR,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,RAJENDRANAGAR,5533,BANDLAGUDA JAGIR,HD2050,17.3575,78.44292,BANDLAGUDA JAGIR,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,RAJENDRANAGAR,5533,BANDLAGUDA JAGIR,HD2028,17.383811,78.42025,BANDLAGUDA JAGIR,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,RAJENDRANAGAR,5533,BANDLAGUDA JAGIR,HD2239,17.403222,78.390611,BANDLAGUDA JAGIR,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,RAJENDRANAGAR,5533,BANDLAGUDA JAGIR,HD2237,17.360861,78.389111,BANDLAGUDA JAGIR,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,RAJENDRANAGAR,5533,BANDLAGUDA JAGIR,HD2232,17.381806,78.439167,BANDLAGUDA JAGIR,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,RAJENDRANAGAR,5533,BANDLAGUDA JAGIR,HD2740,17.332583,78.436306,BANDLAGUDA JAGIR,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,RAJENDRANAGAR,5533,BANDLAGUDA JAGIR,HD2082,17.33225,78.409056,BANDLAGUDA JAGIR,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,RAJENDRANAGAR,5533,BANDLAGUDA JAGIR,HD2281,17.386917,78.439806,BANDLAGUDA JAGIR,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,RAJENDRANAGAR,5533,BANDLAGUDA JAGIR,HD2114,17.40085,78.416889,BANDLAGUDA JAGIR,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,RAJENDRANAGAR,5533,BANDLAGUDA JAGIR,HD2171,17.391806,78.398583,BANDLAGUDA JAGIR,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,RAJENDRANAGAR,5533,GANDIPET,HD2404,17.426194,78.342694,GANDIPET,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,RAJENDRANAGAR,5533,HYDERSHAKOTE,HD4150,17.414561,78.429831,HYDERSHAKOTE,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,RAJENDRANAGAR,5533,HYDERSHAKOTE,HD2066,17.393519,78.442969,HYDERSHAKOTE,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,RAJENDRANAGAR,5533,HYDERSHAKOTE,HD2042,17.425031,78.411969,HYDERSHAKOTE,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,RAJENDRANAGAR,5533,HYDERSHAKOTE,HD2037,17.397711,78.448689,HYDERSHAKOTE,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,RAJENDRANAGAR,5533,HYDERSHAKOTE,HD2012,17.414361,78.415689,HYDERSHAKOTE,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,RAJENDRANAGAR,5533,HYDERSHAKOTE,HD2183,17.421806,78.382,HYDERSHAKOTE,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,RAJENDRANAGAR,5533,HYDERSHAKOTE,HD5183,17.4299,78.3936,HYDERSHAKOTE,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,RAJENDRANAGAR,5533,HYDERSHAKOTE,HD2080,17.3827,78.4484,HYDERSHAKOTE,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,RAJENDRANAGAR,5533,HYDERSHAKOTE,HD2099,17.406119,78.43835,HYDERSHAKOTE,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,RAJENDRANAGAR,5533,HYDERSHAKOTE,HD2289,17.400361,78.445444,HYDERSHAKOTE,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,RAJENDRANAGAR,5533,HYDERSHAKOTE,HD2170,17.355169,78.455833,HYDERSHAKOTE,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,RAJENDRANAGAR,5533,KHANAPUR,HD2425,17.445694,78.343278,KHANAPUR,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,RAJENDRANAGAR,5533,KISMATPUR,HD2167,17.326,78.458,KISMATPUR,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,RAJENDRANAGAR,5533,KOKAPET,HD2027,17.437219,78.364081,KOKAPET,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,RAJENDRANAGAR,5533,KOKAPET,HD2542,17.434139,78.363444,KOKAPET,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,RAJENDRANAGAR,5533,KOKAPET,HD2531,17.431686,78.371447,KOKAPET,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,RAJENDRANAGAR,5533,KOKAPET,HD2285,17.438944,78.379167,KOKAPET,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,RAJENDRANAGAR,5533,MANIKONDA,HD2407,17.432944,78.419528,MANIKONDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,RAJENDRANAGAR,5533,MANIKONDA,HD9423,17.450669,78.381361,MANIKONDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,RAJENDRANAGAR,5533,MANIKONDA,HD2078,17.425689,78.433111,MANIKONDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,RAJENDRANAGAR,5533,MANIKONDA,HD2058,17.433669,78.426611,MANIKONDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,RAJENDRANAGAR,5533,MANIKONDA,HD2033,17.4507,78.3814,MANIKONDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,RAJENDRANAGAR,5533,MANIKONDA,HD5212,17.4356,78.4073,MANIKONDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,RAJENDRANAGAR,5533,MANIKONDA,HD4080,17.435,78.3941,MANIKONDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,RAJENDRANAGAR,5533,MANIKONDA,HD2106,17.438189,78.412561,MANIKONDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,RAJENDRANAGAR,5533,MANIKONDA,HD2152,17.419028,78.433917,MANIKONDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,RAJENDRANAGAR,5533,MANIKONDA,HD2423,17.450669,78.381361,MANIKONDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,RAJENDRANAGAR,5533,VATTINAGULAPALLY,HD2032,17.465111,78.333167,VATTINAGULAPALLY,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,SAROORNAGAR,5534,ALMASGUDA,HD2346,17.360472,78.528278,ALMASGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,SAROORNAGAR,5534,ALMASGUDA,HD2395,17.339194,78.486611,ALMASGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,SAROORNAGAR,5534,ALMASGUDA,HD2381,17.353722,78.519944,ALMASGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,SAROORNAGAR,5534,ALMASGUDA,HD2040,17.330169,78.525639,ALMASGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,SAROORNAGAR,5534,ALMASGUDA,HD2045,17.344669,78.527169,ALMASGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,SAROORNAGAR,5534,ALMASGUDA,HD2017,17.32175,78.479811,ALMASGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,SAROORNAGAR,5534,ALMASGUDA,HD2219,17.314083,78.510639,ALMASGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,SAROORNAGAR,5534,ALMASGUDA,HD2222,17.306722,78.472861,ALMASGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,SAROORNAGAR,5534,ALMASGUDA,HD2243,17.347333,78.517833,ALMASGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,SAROORNAGAR,5534,ALMASGUDA,HD2255,17.368083,78.51975,ALMASGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,SAROORNAGAR,5534,ALMASGUDA,HD2269,17.364944,78.5285,ALMASGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,SAROORNAGAR,5534,ALMASGUDA,HD2147,17.351853,78.504894,ALMASGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,SAROORNAGAR,5534,ALMASGUDA,HD2091,17.362361,78.504889,ALMASGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,SAROORNAGAR,5534,ALMASGUDA,HD2090,17.35869,78.49578,ALMASGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,SAROORNAGAR,5534,ALMASGUDA,HD2096,17.345861,78.50775,ALMASGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,SAROORNAGAR,5534,ALMASGUDA,HD2275,17.337889,78.531914,ALMASGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,SAROORNAGAR,5534,ALMASGUDA,HD2292,17.354361,78.513139,ALMASGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,SAROORNAGAR,5534,ALMASGUDA,HD2100,17.367219,78.513331,ALMASGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,SAROORNAGAR,5534,ALMASGUDA,HD2311,17.359333,78.501389,ALMASGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,SAROORNAGAR,5534,ALMASGUDA,HD2312,17.354278,78.499361,ALMASGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,SAROORNAGAR,5534,ALMASGUDA,HD2315,17.364222,78.510472,ALMASGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,SAROORNAGAR,5534,ALMASGUDA,HD4137,17.30488,78.50759,ALMASGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,SAROORNAGAR,5534,ALMASGUDA,HD2308,17.361194,78.512278,ALMASGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,SAROORNAGAR,5534,ALMASGUDA,HD2304,17.35825,78.509417,ALMASGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,SAROORNAGAR,5534,ALMASGUDA,HD2376,17.295833,78.478311,ALMASGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,SAROORNAGAR,5534,ALMASGUDA,HD2366,17.359444,78.521389,ALMASGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,SAROORNAGAR,5534,BADANGPET,HD2104,17.34139,78.47444,BADANGPET,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,SAROORNAGAR,5534,BALAPUR,HD2448,17.362056,78.492778,BALAPUR,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,SAROORNAGAR,5534,BALAPUR,HD2022,17.36769,78.48778,BALAPUR,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,SAROORNAGAR,5534,BALAPUR,HD2023,17.368167,78.477333,BALAPUR,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,SAROORNAGAR,5534,BALAPUR,HD2038,17.34194,78.46092,BALAPUR,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,SAROORNAGAR,5534,BALAPUR,HD2016,17.37072,78.49897,BALAPUR,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,SAROORNAGAR,5534,BALAPUR,HD2213,17.371833,78.503778,BALAPUR,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,SAROORNAGAR,5534,BALAPUR,HD2244,17.363778,78.498861,BALAPUR,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,SAROORNAGAR,5534,BALAPUR,HD2251,17.366944,78.4925,BALAPUR,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,SAROORNAGAR,5534,BALAPUR,HD2018,17.36167,78.47597,BALAPUR,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,SAROORNAGAR,5534,BALAPUR,HD2352,17.370472,78.507778,BALAPUR,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,SAROORNAGAR,5534,JILLELGUDA,HD2064,17.377169,78.505919,JILLELGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,SAROORNAGAR,5534,JILLELGUDA,HD2069,17.37375,78.514778,JILLELGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,SAROORNAGAR,5534,JILLELGUDA,HD2455,17.382389,78.502389,JILLELGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,SAROORNAGAR,5534,JILLELGUDA,HD2192,17.38267,78.49261,JILLELGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,SAROORNAGAR,5534,JILLELGUDA,HD2258,17.37775,78.515167,JILLELGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,SAROORNAGAR,5534,JILLELGUDA,HD2338,17.373,78.493528,JILLELGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,SAROORNAGAR,5534,JILLELGUDA,HD2328,17.372417,78.51825,JILLELGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,SAROORNAGAR,5534,JILLELGUDA,HD2139,17.37725,78.48717,JILLELGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,SAROORNAGAR,5534,JILLELGUDA,HD2368,17.373222,78.510889,JILLELGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,SAROORNAGAR,5534,KOTHAPET,HD2034,17.36439,78.46422,KOTHAPET,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,SHAMIRPET,5536,ANATHARAM,MD2076,17.6831,78.7276,ANATHARAM,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,SHAMIRPET,5536,JAWAHARNAGAR,HD2113,17.478111,78.515469,JAWAHARNAGAR,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,SHAMIRPET,5536,LAKSHAMAPUR,MD2147,17.70561,78.74986,LAKSHAMAPUR,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,SHANKARPALLY,5538,ALAMKHANGUDA,MD2125,17.50594,78.1339,ALAMKHANGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,SHANKARPALLY,5538,ALAMKHANGUDA,MD2126,17.47146,78.1606,ALAMKHANGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,SHANKARPALLY,5538,ALAMKHANGUDA,MD2020,17.48568,78.13664,ALAMKHANGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,SHANKARPALLY,5538,BHULKAPUR,MD2216,17.50006,78.1468138889,BHULKAPUR,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,SHANKARPALLY,5538,BHULKAPUR,MD2214,17.50074,78.1558666667,BHULKAPUR,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,SHANKARPALLY,5538,BHULKAPUR,MD2055,17.48116,78.186083,BHULKAPUR,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,SHANKARPALLY,5538,BHULKAPUR,MD5033,17.4922,78.1809,BHULKAPUR,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,SHANKARPALLY,5538,GAJULAGUDA,MD5030,17.55366,78.05333,GAJULAGUDA,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,SHANKARPALLY,5538,KONDAKAL,MD2204,17.47391,78.2371111111,KONDAKAL,9,12,
ANDHRA PRADESH,28,RANGAREDDI,537,YACHARAM,5541,CHINTAPATLA,RR5046,16.977678,78.729139,CHINTAPATLA,9,12,
