State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude,Location OF GP,Phase,population
ANDHRA PRADESH,28,Nalgonda,539,ATMAKUR(S),5316,KANDAGATLA,NG2245,17.27138,79.56404,KANDAGATLA,9,12,
ANDHRA PRADESH,28,Nalgonda,539,ATMAKUR(S),5316,KOTAPAHAD,NG2241,17.20182,79.77677,KOTAPAHAD,9,12,
ANDHRA PRADESH,28,Nalgonda,539,ATMAKUR(S),5316,PATHASURYAPET,NG2186,17.207,79.58952,PATHASURYAPET,9,12,
ANDHRA PRADESH,28,Nalgonda,539,BHUVANAGIRI,5317,ANAJIPURAM,NG2045,17.42774,78.93664,ANAJIPURAM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,BHUVANAGIRI,5317,ANANTHARAM,NG2069,17.52381,78.89474,ANANTHARAM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,BHUVANAGIRI,5317,ANANTHARAM,NG2216,17.56349,78.81214,ANANTHARAM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,BHUVANAGIRI,5317,BALAMPALLY,NG2093,17.53768,78.93891,BALAMPALLY,9,12,
ANDHRA PRADESH,28,Nalgonda,539,BHUVANAGIRI,5317,BASWAPUR,NG5054,17.58845,78.94131,BASWAPUR,9,12,
ANDHRA PRADESH,28,Nalgonda,539,BHUVANAGIRI,5317,BASWAPUR,NG2024,17.58992,78.94582,BASWAPUR,9,12,
ANDHRA PRADESH,28,Nalgonda,539,BHUVANAGIRI,5317,PAGIDIPALLY,NG2025,17.47356,78.79269,PAGIDIPALLY,9,12,
ANDHRA PRADESH,28,Nalgonda,539,BIBINAGAR,5318,BIBINAGAR,NG2260,17.48705,78.76479,BIBINAGAR,9,12,
ANDHRA PRADESH,28,Nalgonda,539,BIBINAGAR,5318,BIBINAGAR,NG2252,17.42018,78.77275,BIBINAGAR,9,12,
ANDHRA PRADESH,28,Nalgonda,539,BIBINAGAR,5318,JAMEELAPET,HD4076,17.44974,78.68535,JAMEELAPET,9,12,
ANDHRA PRADESH,28,Nalgonda,539,BIBINAGAR,5318,JAMEELAPET,RR2061,17.44974,78.68535,JAMEELAPET,9,12,
ANDHRA PRADESH,28,Nalgonda,539,BIBINAGAR,5318,JAMEELAPET,RR2041,17.44974,78.68535,JAMEELAPET,9,12,
ANDHRA PRADESH,28,Nalgonda,539,BIBINAGAR,5318,JAMEELAPET,RR5040,17.44974,78.68535,JAMEELAPET,9,12,
ANDHRA PRADESH,28,Nalgonda,539,BIBINAGAR,5318,JAMEELAPET,RR2035,17.44974,78.68535,JAMEELAPET,9,12,
ANDHRA PRADESH,28,Nalgonda,539,BIBINAGAR,5318,JAMEELAPET,RR2002,17.44974,78.68535,JAMEELAPET,9,12,
ANDHRA PRADESH,28,Nalgonda,539,BIBINAGAR,5318,JAMEELAPET,RR2027,17.44974,78.68535,JAMEELAPET,9,12,
ANDHRA PRADESH,28,Nalgonda,539,BIBINAGAR,5318,JIYAPALLE,NG2070,17.56399,78.73922,JIYAPALLE,9,12,
ANDHRA PRADESH,28,Nalgonda,539,BIBINAGAR,5318,MAKTHA ANANTHARAM,NG2231,17.37452,78.74004,MAKTHA ANANTHARAM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,BOMMALA RAMARAM,5319,BOINPALLY,MD2076,17.6831,78.7276,BOINPALLY,9,12,
ANDHRA PRADESH,28,Nalgonda,539,BOMMALA RAMARAM,5319,BOINPALLY,NG2213,17.63431,78.77683,BOINPALLY,9,12,
ANDHRA PRADESH,28,Nalgonda,539,CHANDAMPET,5320,CHANDAMPET,NG2071,16.57832,78.87681,CHANDAMPET,9,12,
ANDHRA PRADESH,28,Nalgonda,539,CHANDAMPET,5320,CHANDAMPET,NG2030,16.56055,78.89785,CHANDAMPET,9,12,
ANDHRA PRADESH,28,Nalgonda,539,CHANDAMPET,5320,MUDUDANDALA,NG2244,16.64717,78.8586,MUDUDANDALA,9,12,
ANDHRA PRADESH,28,Nalgonda,539,CHANDUR,5321,ANGADIPET,NG2031,16.98567,79.05607,ANGADIPET,9,12,
ANDHRA PRADESH,28,Nalgonda,539,CHANDUR,5321,BODANGIPARTHY,NG2044,17.08063,79.06997,BODANGIPARTHY,9,12,
ANDHRA PRADESH,28,Nalgonda,539,CHANDUR,5321,GATUPPAL,NG2052,17.11418,78.93,GATUPPAL,9,12,
ANDHRA PRADESH,28,Nalgonda,539,CHANDUR,5321,KASTALA,NG2200,16.97205,79.1357,KASTALA,9,12,
ANDHRA PRADESH,28,Nalgonda,539,CHILKUR,5322,ACHARLAGUDEM,NG2189,17.02665,79.77629,ACHARLAGUDEM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,CHILKUR,5322,ACHARLAGUDEM,NG2068,16.97836,79.84364,ACHARLAGUDEM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,CHILKUR,5322,ACHARLAGUDEM,NG2005,17.05384,79.8332,ACHARLAGUDEM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,CHILKUR,5322,ARLAGUDEM,NG2191,16.96465,79.91933,ARLAGUDEM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,CHILKUR,5322,BETHAVOLE,NG2236,16.92204,79.8175,BETHAVOLE,9,12,
ANDHRA PRADESH,28,Nalgonda,539,CHILKUR,5322,JANAKINAGAR,NG2011,16.99028,79.98862,JANAKINAGAR,9,12,
ANDHRA PRADESH,28,Nalgonda,539,CHILKUR,5322,JANAKINAGAR,NG2019,16.99677,79.97149,JANAKINAGAR,9,12,
ANDHRA PRADESH,28,Nalgonda,539,CHILKUR,5322,JANAKINAGAR,NG2206,16.93453,79.98792,JANAKINAGAR,9,12,
ANDHRA PRADESH,28,Nalgonda,539,CHILKUR,5322,NARAYANAPURAM,NG5046,16.89566,79.9391,NARAYANAPURAM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,CHILKUR,5322,NARAYANAPURAM,NG2003,16.90005,79.87104,NARAYANAPURAM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,CHINTHA PALLY,5323,CHAKALI SERIPALLY,RR5046,16.977678,78.729139,CHAKALI SERIPALLY,9,12,
ANDHRA PRADESH,28,Nalgonda,539,CHINTHA PALLY,5323,CHAKALI SERIPALLY,NG2212,16.8924,78.75352,CHAKALI SERIPALLY,9,12,
ANDHRA PRADESH,28,Nalgonda,539,CHINTHA PALLY,5323,CHINTHAPALLY,NG2103,16.85521,78.81397,CHINTHAPALLY,9,12,
ANDHRA PRADESH,28,Nalgonda,539,CHINTHA PALLY,5323,CHINTHAPALLY,NG2026,16.80762,78.82436,CHINTHAPALLY,9,12,
ANDHRA PRADESH,28,Nalgonda,539,CHINTHA PALLY,5323,KISTRAINPALLY,NG2040,16.95037,78.8552,KISTRAINPALLY,9,12,
ANDHRA PRADESH,28,Nalgonda,539,CHINTHA PALLY,5323,NELVALAPALLY,NG2225,16.82995,78.933,NELVALAPALLY,9,12,
ANDHRA PRADESH,28,Nalgonda,539,CHITYALA,5324,AIPOOR,NG2078,17.23189,78.98486,AIPOOR,9,12,
ANDHRA PRADESH,28,Nalgonda,539,CHITYALA,5324,CHITYAL,NG2054,17.28689,79.09455,CHITYAL,9,12,
ANDHRA PRADESH,28,Nalgonda,539,CHITYALA,5324,CHITYAL,NG2001,17.23362,79.11662,CHITYAL,9,12,
ANDHRA PRADESH,28,Nalgonda,539,CHITYALA,5324,ELLIKATTE,NG2028,17.16079,79.13693,ELLIKATTE,9,12,
ANDHRA PRADESH,28,Nalgonda,539,CHITYALA,5324,GUNDRAMPALLY,NG2197,17.24381,78.93471,GUNDRAMPALLY,9,12,
ANDHRA PRADESH,28,Nalgonda,539,CHITYALA,5324,GUNDRAMPALLY,NG2254,17.28057,79.00634,GUNDRAMPALLY,9,12,
ANDHRA PRADESH,28,Nalgonda,539,CHITYALA,5324,NEREDA,NG2010,17.20616,79.18741,NEREDA,9,12,
ANDHRA PRADESH,28,Nalgonda,539,CHIVVEMLA,5325,AILAPURAM,NG2098,17.13813,79.61822,AILAPURAM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,CHIVVEMLA,5325,AILAPURAM,NG2012,17.14047,79.63372,AILAPURAM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,CHIVVEMLA,5325,AILAPURAM,NG2211,17.16457,79.62614,AILAPURAM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,CHIVVEMLA,5325,B CHANDU PATLA,NG2042,17.16502,79.79771,B CHANDU PATLA,9,12,
ANDHRA PRADESH,28,Nalgonda,539,CHIVVEMLA,5325,B CHANDU PATLA,NG2075,17.10433,79.73976,B CHANDU PATLA,9,12,
ANDHRA PRADESH,28,Nalgonda,539,CHOUTUPPAL,5326,ALLAPUR,NG2196,17.24354,78.84751,ALLAPUR,9,12,
ANDHRA PRADESH,28,Nalgonda,539,CHOUTUPPAL,5326,ANKIREDDY GUDEM,NG2192,17.2987,78.89874,ANKIREDDY GUDEM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,CHOUTUPPAL,5326,ANKIREDDY GUDEM,NG2002,17.2505,78.89528,ANKIREDDY GUDEM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,CHOUTUPPAL,5326,D.NAGARAM,NG2073,17.27977,78.79632,D.NAGARAM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,CHOUTUPPAL,5326,MASIDU GUDEM,NG2027,17.34781,78.82087,MASIDU GUDEM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,DAMERACHERLA,5327,ADAVI DEVULAPALLY,NG2015,16.6633,79.51402,ADAVI DEVULAPALLY,9,12,
ANDHRA PRADESH,28,Nalgonda,539,DAMERACHERLA,5327,BALAJINAGAR THANDA,NG2060,16.78275,79.61088,BALAJINAGAR THANDA,9,12,
ANDHRA PRADESH,28,Nalgonda,539,DAMERACHERLA,5327,BOTHALA PALEM,NG2195,16.72663,79.63879,BOTHALA PALEM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,DAMERACHERLA,5327,CHAMPLA THANDA,NG2234,16.74154,79.5081,CHAMPLA THANDA,9,12,
ANDHRA PRADESH,28,Nalgonda,539,DAMERACHERLA,5327,DAMERCHERLA,NG2014,16.69022,79.64724,DAMERCHERLA,9,12,
ANDHRA PRADESH,28,Nalgonda,539,DAMERACHERLA,5327,GANESH PAHAD THANDA,GT5070,16.648167,79.697778,GANESH PAHAD THANDA,9,12,
ANDHRA PRADESH,28,Nalgonda,539,DAMERACHERLA,5327,GANESH PAHAD THANDA,NG2057,16.70785,79.71341,GANESH PAHAD THANDA,9,12,
ANDHRA PRADESH,28,Nalgonda,539,DAMERACHERLA,5327,GANESH PAHAD THANDA,GT2084,16.65201,79.69181,GANESH PAHAD THANDA,9,12,
ANDHRA PRADESH,28,Nalgonda,539,DAMERACHERLA,5327,KESHVAPUR,NG2095,16.80088,79.70709,KESHVAPUR,9,12,
ANDHRA PRADESH,28,Nalgonda,539,DAMERACHERLA,5327,KESHVAPUR,NG2207,16.80726,79.64732,KESHVAPUR,9,12,
ANDHRA PRADESH,28,Nalgonda,539,DEVARAKONDA,5328,CHENNARAM,NG2074,16.6918,78.91839,CHENNARAM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,DEVARAKONDA,5328,CHENNARAM,NG2017,16.69599,78.93604,CHENNARAM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,DEVARAKONDA,5328,CHENNARAM,NG2039,16.71253,78.98467,CHENNARAM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,DEVARAKONDA,5328,GOTTIMUKKALA,NG2094,16.69469,78.80104,GOTTIMUKKALA,9,12,
ANDHRA PRADESH,28,Nalgonda,539,GARIDE PALLY,5329,ABBIREDDY GUDEM,NG2047,16.88608,79.70179,ABBIREDDY GUDEM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,GARIDE PALLY,5329,ABBIREDDY GUDEM,NG2232,16.92461,79.72739,ABBIREDDY GUDEM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,GARIDE PALLY,5329,GADDIPALLY,NG2076,16.96502,79.71334,GADDIPALLY,9,12,
ANDHRA PRADESH,28,Nalgonda,539,GARIDE PALLY,5329,GANUGUBANDA,NG2184,16.83545,79.81292,GANUGUBANDA,9,12,
ANDHRA PRADESH,28,Nalgonda,539,GARIDE PALLY,5329,GANUGUBANDA,NG2203,16.82223,79.75279,GANUGUBANDA,9,12,
ANDHRA PRADESH,28,Nalgonda,539,GUNDALA,5330
,BANDAKOTHAPALLY,WL2065,17.5476,79.3557,BANDAKOTHAPALLY,9,12,
ANDHRA PRADESH,28,Nalgonda,539,GUNDALA,5330
,BANDAKOTHAPALLY,WL2235,17.525,79.40194444,BANDAKOTHAPALLY,9,12,
ANDHRA PRADESH,28,Nalgonda,539,GUNDALA,5330
,KOMMAIPALLY,WL2176,17.6576,79.1971,KOMMAIPALLY,9,12,
ANDHRA PRADESH,28,Nalgonda,539,GUNDALA,5330
,KOMMAIPALLY,WL2094,17.6188,79.2355,KOMMAIPALLY,9,12,
ANDHRA PRADESH,28,Nalgonda,539,GUNDLAPALLY (DINDI),5331
,BOGGULADONA,NG2190,16.59891,78.7646,BOGGULADONA,9,12,
ANDHRA PRADESH,28,Nalgonda,539,GUNDLAPALLY (DINDI),5331
,GUNDLAPALLY,NG2032,16.55315,78.68897,GUNDLAPALLY,9,12,
ANDHRA PRADESH,28,Nalgonda,539,GURRAMPODE,5332,AMULOOR,NG2079,16.86778,79.10432,AMULOOR,9,12,
ANDHRA PRADESH,28,Nalgonda,539,GURRAMPODE,5332,AMULOOR,NG2210,16.89719,79.15001,AMULOOR,9,12,
ANDHRA PRADESH,28,Nalgonda,539,GURRAMPODE,5332,CHINTHAGUDEM,NG2202,16.81118,79.06232,CHINTHAGUDEM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,HUZURNAGAR,5333
,ANJALIPURAM,NG2082,16.78648,79.86648,ANJALIPURAM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,HUZURNAGAR,5333
,ANJALIPURAM,NG2228,16.7525,79.835,ANJALIPURAM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,HUZURNAGAR,5333
,LAKKAVARAM,NG2255,16.86572,79.9052,LAKKAVARAM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,HUZURNAGAR,5333
,VEPALASINGARAM,NG2217,16.82384,79.92762,VEPALASINGARAM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,JAJI REDDI GUDEM   (ARVAPALLY),5334
,ADIVEMLA,NG2066,17.3363,79.51439,ADIVEMLA,9,12,
ANDHRA PRADESH,28,Nalgonda,539,JAJI REDDI GUDEM   (ARVAPALLY),5334
,D.KOTHAPALLY,NG2253,17.38601,79.47891,D.KOTHAPALLY,9,12,
ANDHRA PRADESH,28,Nalgonda,539,JAJI REDDI GUDEM   (ARVAPALLY),5334
,JAJI REDDY GUDEM,NG2038,17.28693,79.4512,JAJI REDDY GUDEM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,JAJI REDDI GUDEM   (ARVAPALLY),5334
,MACHIREDDYGUDEM,NG2230,17.42597,79.46307,MACHIREDDYGUDEM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,JAJI REDDI GUDEM   (ARVAPALLY),5334
,MACHIREDDYGUDEM,NG2179,17.40603,79.37266,MACHIREDDYGUDEM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,KANAGAL,5335,BACHANNAGUDEM,NG2035,16.94866,79.19749,BACHANNAGUDEM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,KANAGAL,5335,CHERLA GOURARAM,NG2097,16.9834,79.2554,CHERLA GOURARAM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,KANAGAL,5335,CHERLA GOURARAM,NG2033,17.03979,79.25303,CHERLA GOURARAM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,KANAGAL,5335,DOREPALLY,NG2221,17.0324,79.13385,DOREPALLY,9,12,
ANDHRA PRADESH,28,Nalgonda,539,KANAGAL,5335,G CHENNARAM,NG2085,17.05076,79.25603,G CHENNARAM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,KANAGAL,5335,G CHENNARAM,NG2009,17.05034,79.26849,G CHENNARAM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,KATTANGOOR,5336
,AITIPAMULA,NG2036,17.15259,79.31188,AITIPAMULA,9,12,
ANDHRA PRADESH,28,Nalgonda,539,KATTANGOOR,5336
,BOLLEPALLY,NG2224,17.07346,79.36485,BOLLEPALLY,9,12,
ANDHRA PRADESH,28,Nalgonda,539,KATTANGOOR,5336
,CHERVU ANNARAM,NG5050,17.24207,79.39029,CHERVU ANNARAM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,KATTANGOOR,5336
,CHERVU ANNARAM,NG2199,17.24085,79.31155,CHERVU ANNARAM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,KATTANGOOR,5336
,DUGUNEVELLY,NG2058,17.19796,79.2221,DUGUNEVELLY,9,12,
ANDHRA PRADESH,28,Nalgonda,539,KATTANGOOR,5336
,NAREGUDEM,NG2246,17.2576,79.24487,NAREGUDEM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,KATTANGOOR,5336
,PAMANAGUNDLA,NG2065,17.13297,79.22647,PAMANAGUNDLA,9,12,
ANDHRA PRADESH,28,Nalgonda,539,KETHE PALLY,5337,BANDAPALEM,NG2037,17.15919,79.50771,BANDAPALEM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,KETHE PALLY,5337,BANDAPALEM,NG2006,17.16181,79.43521,BANDAPALEM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,KETHE PALLY,5337,BANDAPALEM,NG2215,17.0754,79.46333,BANDAPALEM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,KETHE PALLY,5337,BOPPARAM,NG2223,17.20064,79.45263,BOPPARAM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,KODAD,5338,AMEENABAD,NG2062,17.04991,79.98323,AMEENABAD,9,12,
ANDHRA PRADESH,28,Nalgonda,539,KODAD,5338,CHIMIRYALA,NG2090,16.96393,80.03611,CHIMIRYALA,9,12,
ANDHRA PRADESH,28,Nalgonda,539,KODAD,5338,GANAPAVARAM,KR2306,16.873,80.01886,GANAPAVARAM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,KODAD,5338,GANAPAVARAM,NG2096,16.84738,79.98891,GANAPAVARAM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,KODAD,5338,GONDRIYALA,KH2061,17.04539,80.07137,GONDRIYALA,9,12,
ANDHRA PRADESH,28,Nalgonda,539,KODAD,5338,KISTAPURAM,KH2148,17.13241,80.00987,KISTAPURAM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,KODAD,5338,KISTAPURAM,KH2037,17.10005,80.04725,KISTAPURAM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,KODAD,5338,KOTHAGUDEM,KH2090,17.00909,80.1133,KOTHAGUDEM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,KODAD,5338,KOTHAGUDEM,KR2236,16.9657,80.1169,KOTHAGUDEM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,M.TURKA PALLY,5339
,CHINNA LAXMAPUR,MD2147,17.70561,78.74986,CHINNA LAXMAPUR,9,12,
ANDHRA PRADESH,28,Nalgonda,539,M.TURKA PALLY,5339
,CHINNA LAXMAPUR,NG2080,17.65386,78.8259,CHINNA LAXMAPUR,9,12,
ANDHRA PRADESH,28,Nalgonda,539,M.TURKA PALLY,5339
,GANDAMALLA,NG2053,17.72723,78.9216,GANDAMALLA,9,12,
ANDHRA PRADESH,28,Nalgonda,539,M.TURKA PALLY,5339
,GANDAMALLA,MD2029,17.76436,78.810083,GANDAMALLA,9,12,
ANDHRA PRADESH,28,Nalgonda,539,M.TURKA PALLY,5339
,GANDAMALLA,MD5031,17.764361,78.810083,GANDAMALLA,9,12,
ANDHRA PRADESH,28,Nalgonda,539,MARRIGUDA,5340
,ANTHAMPETA,KN2035,16.9978,78.89721,ANTHAMPETA,9,12,
ANDHRA PRADESH,28,Nalgonda,539,MARRIGUDA,5340
,ANTHAMPETA,NG2240,17.00275,78.88814,ANTHAMPETA,9,12,
ANDHRA PRADESH,28,Nalgonda,539,MATTAM PALLY,5341,GUNDLAPALLY,NG2020,16.71356,79.82075,GUNDLAPALLY,9,12,
ANDHRA PRADESH,28,Nalgonda,539,MELLA CHERVU,5342,CHINTHALAPALEM,NG2194,16.77142,80.01232,CHINTHALAPALEM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,MELLA CHERVU,5342,DONDAPADU,NG2198,16.82445,80.03497,DONDAPADU,9,12,
ANDHRA PRADESH,28,Nalgonda,539,MELLA CHERVU,5342,DONDAPADU,NG2237,16.8244,79.99502,DONDAPADU,9,12,
ANDHRA PRADESH,28,Nalgonda,539,MIRYALAGUDA,5343,ALAGADAPA,NG2183,16.86566,79.63219,ALAGADAPA,9,12,
ANDHRA PRADESH,28,Nalgonda,539,MIRYALAGUDA,5343,ALAGADAPA,NG2041,16.86904,79.57021,ALAGADAPA,9,12,
ANDHRA PRADESH,28,Nalgonda,539,MIRYALAGUDA,5343,BADALAPURAM,NG2251,16.84867,79.54131,BADALAPURAM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,MIRYALAGUDA,5343,BADALAPURAM,NG2004,16.86945,79.55928,BADALAPURAM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,MIRYALAGUDA,5343,CHILLAPURAM,NG2099,16.82929,79.4746,CHILLAPURAM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,MIRYALAGUDA,5343,CHILLAPURAM,NG2227,16.88946,79.47266,CHILLAPURAM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,MIRYALAGUDA,5343,DONDAVARIGUDEM,NG2101,16.92729,79.5306,DONDAVARIGUDEM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,MIRYALAGUDA,5343,DONDAVARIGUDEM,NG2243,16.99489,79.57404,DONDAVARIGUDEM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,MIRYALAGUDA,5343,THADKAMALLA,NG2220,16.99561,79.64507,THADKAMALLA,9,12,
ANDHRA PRADESH,28,Nalgonda,539,MOTHEY,5344,ANNARI GUDA,KH2140,17.19857,79.89499,ANNARI GUDA,9,12,
ANDHRA PRADESH,28,Nalgonda,539,MOTHEY,5344,ANNARI GUDA,NG2249,17.24328,79.85851,ANNARI GUDA,9,12,
ANDHRA PRADESH,28,Nalgonda,539,MOTHEY,5344,NERDVAI,KH2055,17.30203,79.89635,NERDVAI,9,12,
ANDHRA PRADESH,28,Nalgonda,539,MOTHKUR,5345,ANAJIPUR,NG2061,17.34531,79.26811,ANAJIPUR,9,12,
ANDHRA PRADESH,28,Nalgonda,539,MOTHKUR,5345,CHIRRAGUDUR,NG2055,17.47388,79.44176,CHIRRAGUDUR,9,12,
ANDHRA PRADESH,28,Nalgonda,539,MOTHKUR,5345,GATTU SINGARAM,NG2238,17.30425,79.38003,GATTU SINGARAM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,MUNAGALA,5346,BHARAKATGUDEM,NG2084,17.08665,79.86564,BHARAKATGUDEM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,MUNUGODE,5347,CHELMEDA,NG2239,17.15783,78.92654,CHELMEDA,9,12,
ANDHRA PRADESH,28,Nalgonda,539,NADIGUDEM,5348,CHANUPALLY,KH2145,17.15857,79.95219,CHANUPALLY,9,12,
ANDHRA PRADESH,28,Nalgonda,539,NALGONDA,5350,ANNAREDDYGUDEM,NG2048,17.0444,79.2866,ANNAREDDYGUDEM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,NALGONDA,5350,ANNAREDDYGUDEM,NG2087,17.04862,79.27648,ANNAREDDYGUDEM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,NALGONDA,5350,BUDDARAM,NG2008,17.06905,79.26415,BUDDARAM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,NALGONDA,5350,CHANDANAPALLY,NG2170,17.07918,79.29281,CHANDANAPALLY,9,12,
ANDHRA PRADESH,28,Nalgonda,539,NALGONDA,5350,CHANDANAPALLY,NG2029,17.07081,79.2831,CHANDANAPALLY,9,12,
ANDHRA PRADESH,28,Nalgonda,539,NALGONDA,5350,DANDAMPALLY,NG2086,17.06175,79.26748,DANDAMPALLY,9,12,
ANDHRA PRADESH,28,Nalgonda,539,NALGONDA,5350,DANDAMPALLY,NG2007,17.05963,79.27093,DANDAMPALLY,9,12,
